,comment_text,target
0,by a script that assumes you are n     t very bright ,0
1,peculiarly moral amorality ,0
2,are made for each other     ,1
3,a powerful look ,1
4,marshall keeps the energy humming     and his edits     unlike those in moulin rouge     are crisp and purposeful without overdoing it ,1
5,fear dot com is more frustrating than a modem that disconnects every 10 seconds     ,0
6,12th oscar nomination ,1
7,a live     wire film that ,1
8,me no lika da accents so good     but i thoroughly enjoyed the love story     ,1
9,a movie that will thrill you     touch you and make you laugh as well     ,1
10,artistically ,1
11,a sweet and modest ,1
12,a long patch of black ice ,0
13,give the film a soul and an unabashed sense of good old     fashioned escapism ,1
14,hate it because it      s lousy ,0
15,nicholas nickleby is too much like a fragment of an underdone potato     ,0
16,generates an enormous feeling of empathy for its characters     ,1
17,the best he      s been in years ,1
18,the comedy death to smoochy is a rancorous curiosity     a movie without an apparent audience     ,0
19,it suffers from the awkwardness that results from adhering to the messiness of true stories     ,0
20,the career peak ,1
21,remains fairly light     always entertaining     and smartly written     ,1
22,going to make box office money that makes michael jordan jealous ,1
23,is also a film of freshness     imagination and insight     ,1
24,here a more annoying     though less angry ,0
25,particularly joyless     and exceedingly dull     ,0
26,every fake     dishonest     entertaining and     ultimately     more perceptive moment in bridget jones      s diary ,0
27,the sensational true     crime hell     jaunt purists might like and more experimental in its storytelling ,1
28,not everything in this ambitious comic escapade works ,0
29,sounds whiny and defensive     ,0
30,irresponsible ,0
31,of particular value or merit ,1
32,familiar and predictable     and 4     5ths of it might as well have come from a xerox machine rather than     writer     director     franc     ,0
33,one of the best looking and stylish animated movies in quite a while ,1
34,it feels more like the pilot episode of a tv series than a feature film ,0
35,sarah      s dedication to finding her husband seems more psychotic than romantic     ,0
36,a mere excuse for the wan     thinly sketched story ,0
37,a simple tale of an unlikely friendship     but thanks to the gorgeous locales and exceptional lead performances     it has considerable charm     ,1
38,     s something poignant about an artist of 90     plus years taking the effort to share his impressions of life and loss and time and art with us     ,1
39,falls far short of the peculiarly moral amorality of     woo      s     best work ,0
40,that one eventually resents having to inhale this gutter romancer      s secondhand material ,0
41,own floundering way ,0
42,dip into your wallet     swipe 90 minutes of your time ,0
43,a soul     stirring documentary ,1
44,it      s dark but has wonderfully funny moments     you care about the characters     and the action and special effects are first     rate     ,1
45,the bodily function jokes are about what you      d expect     but there are rich veins of funny stuff in this movie ,1
46,buy is an accomplished actress ,1
47,was able to overcome his personal obstacles and become a good man ,1
48,interesting to see where one      s imagination will lead when given the opportunity ,1
49,venture forth ,1
50,bring a heart and reality that buoy the film     and at times     elevate it to a superior crime movie ,1
51,as well as it does because of the performances ,1
52,its exquisite acting     inventive screenplay     mesmerizing music     and many inimitable scenes ,1
53,tosses around sex toys and offers half     hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes     most at women      s expense     ,0
54,    this is a must     ,1
55,visually ugly ,0
56,it      s a dark     gritty story but ,1
57,that fails to make adequate ,0
58,derrida is an undeniably fascinating and playful fellow     ,1
59,involving in its bold presentation ,1
60,     s been hyped to be because it plays everything too safe ,0
61,is why anthony hopkins is in it     ,0
62,of awakening and ripening ,1
63,did i miss something ,0
64,hoary dialogue     ,0
65,as the protagonists struggled ,0
66,is hereby given fair warning     ,0
67,especially charm ,1
68,what results is the best performance from either in years ,1
69,a rather bland affair     ,0
70,of demme      s good films ,1
71,flat     flat dialogue ,0
72,    it      s not really funny     ,0
73,all in all     brown sugar is a satisfying well     made romantic comedy that      s both charming and well acted     ,1
74,that makes the formula fresh again ,1
75,overwrought you      d swear he just stepped out of a buñuel retrospective ,0
76,looks as if it were made by a highly gifted 12     year     old instead of a grown man ,0
77,emotional seesawing ,0
78,even if the naipaul original remains the real masterpiece     the movie possesses its own languorous charm     ,1
79,lethargically paced parable of renewal     ,0
80,nothing good can happen ,0
81,a heroine as feisty and principled as jane ,1
82,is nicely performed by a quintet of actresses ,1
83,the chelsea hotel today is populated by whiny     pathetic     starving and untalented artistes ,0
84,is     we have no idea what in creation is going on ,0
85,to others     it will remind them that hong kong action cinema is still alive and kicking     ,1
86,buy this stuff ,1
87,a hard look at one man      s occupational angst and its subsequent reinvention     a terrifying study of bourgeois desperation worthy of claude chabrol     ,1
88,it      s hard to understand why anyone in his right mind would even think to make the attraction a movie     ,0
