,comment_text,target
0,bestowed star hoffman      s brother gordy with the waldo salt screenwriting award at 2002      s sundance festival ,1
1,this poor remake of such a well loved classic ,0
2,a memorable directorial debut ,1
3,to our basest desires ,1
4,trouble every day is a success in some sense     but it      s hard to like a film so cold and dead     ,0
5,offers an interesting look ,1
6,everett remains a perfect wildean actor     and ,1
7,the worst sense of the expression ,0
8,such a great one ,1
9,walked out muttering words like            horrible            and            terrible                ,0
10,the thinness of its characterizations ,0
11,     s awfully entertaining ,1
12,strictly a       guy      s film       in the worst sense of the expression     ,0
13,winning family story ,1
14,lets her love depraved leads meet         denis           story becomes a hopeless     unsatisfying muddle ,0
15,that no wise men will be following after it ,0
16,lacks the visual panache     the comic touch     and perhaps the budget of sommers      s title     bout features ,0
17,is sandler running on empty     repeating what he      s already done way too often ,0
18,should please history fans ,1
19,even less surprises ,0
20,the best sports movie ,1
21,distracted ,0
22,like an oily arms dealer     squad car pile     ups and the requisite screaming captain ,0
23,depressingly retrograde ,0
24,a light     yet unsentimental     touch ,1
25,the art demands live viewing     ,1
26,it      s usually a bad sign when directors abandon their scripts and go where the moment takes them ,0
27,the ending is all too predictable and far too cliched to really work ,0
28,unlike so many other hollywood movies of its ilk     it offers hope ,1
29,a spiffy animated feature ,1
30,belongs in the too     hot     for     tv direct     to     video     dvd category     and this is why i have given it a one     star rating     ,0
31,deep     uncompromising ,1
32,the simpering soundtrack ,0
33,that the beauty and power of the opera reside primarily in the music itself ,1
34,who proves that elegance is more than tattoo deep ,1
35,longer exposition sequences between them ,0
36,as a bitter pill ,0
37,are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed ,0
38,is unusual but unfortunately also irritating ,0
39,so lackluster ,0
40,jae     eun jeong      s take care of my cat brings a beguiling freshness to a coming     of     age story with such a buoyant     expressive flow of images that it emerges as another key contribution to the flowering of the south korean cinema     ,1
41,so interesting ,1
42,that was followed by the bad idea ,0
43,unoriginal run ,0
44,passion and pretence ,1
45,the end it      s as sweet as greenfingers ,1
46,the story      s undeniably hard to follow ,0
47,is n     t a disaster     exactly     but a very handsomely produced let     down     ,0
48,offbeat thriller ,1
49,long     intricate     star     studded and visually flashy ,1
50,is at once playful and haunting     an in     depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends ,1
51,splashed with bloody beauty as vivid as any scorsese has ever given us ,1
52,a tv episode rather than a documentary ,0
53,a lively and engaging examination ,1
54,i      m sorry to say that this should seal the deal       arnold is not     nor will he be     back     ,0
55,walk to remember ,1
56,soulless jumble ,0
57,her third feature will be something to behold ,1
58,family comedy ,1
59,sleaziness ,0
60,the movie     shot on digital videotape rather than film ,0
61,has all the trappings of an energetic     extreme     sports adventure     but ,1
62,better than the fiction ,1
63,there are lulls ,0
64,funnier gags ,1
65,to believe in your dreams ,1
66,magnificent to behold in its sparkling beauty yet in reality it      s one tough rock     ,1
67,is a smorgasbord of soliloquies about nothing delivered by the former mr    drew barrymore     ,0
68,at once both refreshingly different ,1
69,look as if it were being shown on the projection television screen of a sports bar ,0
70,try to avoid ,0
71,most good     hearted yet sensual ,1
72,accomplished and richly resonant work     ,1
73,spy flick worthy ,1
74,ridiculous action sequences ,0
75,showing honest emotions ,1
76,the film      s mid     to     low budget ,0
77,a more than satisfactory amount of carnage ,1
78,short of wonderful with its ten     year     old female protagonist and its steadfast refusal to set up a dualistic battle between good and evil ,1
79,it      s a wonderful     sobering     heart     felt drama     ,1
80,that wind     in     the     hair exhilarating ,1
81,been told and retold ,0
82,about friendship     love     and the truth ,1
83,see her esther blossom as an actress ,1
84,you get the impression that writer and director burr steers knows the territory           ,1
85,liked it much better ,1
86,cumbersome ,0
87,might just be the biggest husband     and     wife disaster since john ,0
88,a sour attempt at making a farrelly brothers     style     down     and     dirty laugher for the female ,0
89,the impressive stagings of hardware ,1
90,believe anyone would really buy this stuff ,0
91,a high     spirited buddy movie ,1
92,is the opposite of a truly magical movie ,0
93,is just as boring and as obvious ,0
94,small           with considerable aplomb ,1
95,be swept away by the sheer beauty of his images ,1
96,this is a fragmented film     once a good idea that was followed by the bad idea to turn it into a movie     ,0
97,evokes the 19th century with a subtlety that is an object lesson in period filmmaking ,1
98,rushed     slapdash     sequel     for     the     sake       ,0
99,the audience when i saw this one was chuckling at all the wrong times     and ,0
100,everything about the quiet american is good     except its timing     ,1
101,wondering why lee      s character did n     t just go to a bank manager and save everyone the misery ,1
102,overrun with movies dominated by cgi aliens and super heroes ,0
103,almost in a class with that of wilde ,1
104,predictable outcome ,0
105,     s definitely not made for kids or their parents     for that matter ,0
106,the film lacks momentum and its position remains mostly undeterminable ,0
107,    though many of the actors throw off a spark or two when they first appear     they ca n     t generate enough heat in this cold vacuum of a comedy to start a reaction     ,0
108,the best films of the year ,1
109,wo n     t enjoy the movie at all ,0
110,is nearly incoherent     an excuse to get to the closing bout           by which time it      s impossible to care who wins     ,0
111,this deeply spiritual film taps into the meaning and consolation in afterlife communications     ,1
112,passive     aggressive ,0
113,faithful to melville      s plotline ,1
114,were it not for the striking     quietly vulnerable personality of ms    ambrose ,1
115,won ,1
116,what madonna does here ca n     t properly be called acting            more accurately     it      s moving and it      s talking and it      s occasionally gesturing     sometimes all at once ,0
117,you see the movie and you think     zzzzzzzzz ,0
118,in addition to hoffman      s powerful acting clinic     this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt     or will feel someday     ,1
119,cool stuff ,1
120,played     out ,0
121,whiny and defensive ,0
122,sit through            despite some first     rate performances by its lead ,0
123,while somewhat less than it might have been     the film is a good one     ,1
124,the film is visually dazzling     the depicted events dramatic     funny and poignant ,1
125,thoroughly overbearing ,0
126,achieves the feel of a fanciful motion picture     ,1
127,    reaches     wholly believable and heart     wrenching depths of despair     ,1
128,just one of those underrated professionals who deserve but rarely receive it ,1
129,things will turn out ,1
130,spectacularly ,1
131,quirky and fearless ability ,1
132,family ,1
133,carries a little too much ai n     t       she     cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff     ,0
134,an imponderably stilted and self     consciously arty movie ,0
135,engrossing film ,1
136,a worthwhile glimpse of independent     community guiding lights ,1
137,of motherhood and desperate mothers ,0
138,may be more genial than ingenious     but ,1
139,it just does n     t have anything really interesting to say     ,0
140,insightful and entertaining ,1
141,beautifully crafted and cooly unsettling           recreates the atmosphere of the crime expertly ,1
142,as a kind of colorful     dramatized pbs program ,0
143,the believer is nothing less than a provocative piece of work ,1
144,the sally jesse raphael atmosphere of films like philadelphia and american beauty ,1
145,able to inject some real vitality and even art into a pulpy concept that     in many other hands would be completely forgettable ,1
146,if the movie were n     t as beautifully shaped and as delicately calibrated in tone as it is ,1
147,is a movie that starts out like heathers     then becomes bring it on     then becomes unwatchable ,0
148,this is one of those war movies that focuses on human interaction rather than battle and action sequences           and it      s all the stronger because of it ,1
149,good action     good acting     good dialogue     good pace     ,1
150,viewers are asked so often to suspend belief that were it not for holm      s performance     the film would be a total washout     ,0
151,a native american ,1
152,sodden ,0
153,greatness ,1
154,contains almost enough chuckles for a three     minute sketch     and no more     ,0
155,grow boring ,0
156,because it has a bigger     name cast ,1
157,is clearly not zhang      s forte ,0
158,could i have been more geeked when i heard that apollo 13 was going to be released in imax format     ,1
159,is n     t really about anything     ,0
