,comment_text,target
0,me no lika da accents so good     ,0
1,over     blown drama ,0
2,it      s supposed to be a romantic comedy ,0
3,a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack ,1
4,engrossing and infectiously enthusiastic ,1
5,the plot is paper     thin and the characters are n     t interesting enough to watch them go about their daily activities for two whole hours     ,0
6,a potentially good comic premise ,1
7,beginnings ,1
8,barely makes sense     with its unbelievable naïveté and arbitrary flashbacks     ,0
9,the modern     day royals have nothing on these guys when it comes to scandals     ,0
10,kind     unapologetic ,1
11,of fun or energy ,1
12,    but fun     ,1
13,it never rises to its clever what     if concept     ,0
14,feels more like an extended     open     ended poem than a traditionally structured story ,1
15,the new populist comedies that underscore the importance of family tradition and familial community ,1
16,chan      s uniqueness ,1
17,keen eye     ,1
18,starts as a tart little lemon drop of a movie and ends up as a bitter pill ,0
19,that between the son and his wife     and the wife and the father     and between the two brothers ,1
20,around a core of flimsy            or     worse yet     nonexistent            ideas ,0
21,than to change hackneyed concepts when it comes to dreaming up romantic comedies ,0
22,    you can only love the players it brings to the fore for the gifted but no     nonsense human beings they are and for the still     inestimable contribution they have made to our shared history     ,1
23,comes off as a touching     transcendent love story ,1
24,it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia ,1
25,most purely enjoyable and ,1
26,a film of epic scale ,1
27,originality is sorely lacking     ,0
28,he keeps being cast in action films when none of them are ever any good ,0
29,the kind of sweet     and     sour insider movie that film buffs will eat up like so much gelati     ,1
30,this sucker ,0
31,engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble     in     the     ghetto flicks ,1
32,is meaningless     vapid and devoid of substance ,0
33,if ayurveda can help us return to a sane regimen of eating     sleeping and stress     reducing contemplation     it is clearly a good thing     ,1
34,thanks to confident filmmaking and a pair of fascinating performances     the way to that destination is a really special walk in the woods     ,1
35,there is something that is so meditative and lyrical about babak payami      s boldly quirky iranian drama secret ballot           a charming and evoking little ditty that manages to show the gentle and humane side of middle eastern world politics ,1
36,when a movie asks you to feel sorry for mick jagger      s sex life ,0
37,frosting ,1
38,of intergalactic friendship ,1
39,a hypnotic cyber hymn and a cruel story of youth culture     ,1
40,teeth     gnashing ,0
41,has a wooden delivery and encounters a substantial arc of change that does n     t produce any real transformation     ,0
42,inclination to make the most sincere and artful movie in which adam sandler will probably ever appear ,1
43,jackie chan movies are a guilty pleasure       he      s easy to like and always leaves us laughing     ,1
44,know better than to rush to the theater for this one ,0
45,found a cult favorite to enjoy for a lifetime ,1
46,toolbags ,0
47,in the tries     so     hard     to     be     cool            clockstoppers ,0
48,a touching     small     scale story of family responsibility and care ,1
49,to mediocrity ,0
50,time literally stops on a dime in the tries     so     hard     to     be     cool            clockstoppers                but that does n     t mean it still wo n     t feel like the longest 90 minutes of your movie     going life     ,0
51,like blended shades of lipstick     these components combine into one terrific story with lots of laughs     ,1
52,a pastiche of children      s entertainment     superhero comics     and japanese animation ,1
53,full of surprises     ,1
54,below may not mark mr    twohy      s emergence into the mainstream     but his promise remains undiminished     ,1
55,of quiet desperation ,0
56,it      s both sitcomishly predictable and cloying in its attempts to be poignant     ,0
57,an almost unbearably morbid ,0
58,witty     whimsical feature ,1
59,director douglas mcgrath ,1
60,completely honest ,1
61,feels like a cold old man going through the motions     ,0
62,the humor is recognizably plympton ,1
63,cheesy backdrops     ,0
64,gorgeous pair ,1
65,when compared to the usual     more somber festival entries     davis       highly personal brand of romantic comedy is a tart     smart breath of fresh air that stands out from the pack even if the picture itself is somewhat problematic     ,1
66,at once overly old     fashioned in its sudsy plotting and ,0
67,a baffling mixed platter of gritty realism and magic realism with a hard     to     swallow premise ,0
68,characteristically startling visual style ,1
69,scratch for a lesson in scratching ,0
70,some of the computer animation is handsome     and various amusing sidekicks add much     needed levity to the otherwise bleak tale     ,1
71,brilliant performances ,1
72,has a handful of smart jokes ,1
73,i feel better already     ,1
74,there is no substitute for on     screen chemistry     and when friel pulls the strings that make williams sink into melancholia     the reaction in williams is as visceral as a gut punch ,1
75,an intimacy ,1
76,a group of dedicated artists ,1
77,overcooked ,0
78,discovery and humor between chaplin and kidman ,1
79,forgets ,0
80,fashioning an engrossing entertainment out of an almost sure     fire prescription for a critical and commercial disaster ,1
81,woozy quality ,0
82,not zhang      s forte ,0
83,overcome the cultural moat surrounding its ludicrous and contrived plot ,0
84,the rotting underbelly of middle america ,0
85,has all the sibling rivalry and general family chaos to which anyone can relate     ,1
86,are rolling over in their graves ,0
87,the way the roundelay of partners functions     and the interplay within partnerships and among partnerships and the general air of gator     bashing are consistently delightful     ,1
88,bollywood     hollywood will undoubtedly provide its keenest pleasures to those familiar with bombay musicals ,1
89,dialogue and a heroine who comes across as both shallow and dim     witted ,0
90,turd ,0
91,emerges with yet another remarkable yet shockingly little     known perspective     ,1
92,     ll stay with the stage versions     however     which bite cleaner     and deeper ,0
93,    or worth rooting against     for that matter     ,0
94,a breathtakingly assured and stylish work of spare dialogue and acute expressiveness ,1
95,up not one but two flagrantly fake thunderstorms ,0
96,easily forgotten ,0
97,    he has at least one more story to tell     his own     ,1
98,one of the year      s best films     featuring an oscar     worthy performance by julianne moore     ,1
99,the most audacious     outrageous     sexually explicit     psychologically probing     pure libido film of the year has arrived from portugal     ,1
100,a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events     ,0
101,though the story           is hackneyed ,0
102,the too     hot     for     tv direct     to     video     dvd category     and ,0
103,the film      s thoroughly recycled plot and tiresome jokes ,0
104,of sharp writing ,1
105,tear their eyes away ,1
106,is so warm and fuzzy ,1
107,nice ,1
108,shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the inuit people ,1
109,easy sanctimony ,0
110,intelligent movie ,1
111,the direction occasionally rises to the level of marginal competence     but for most of the film it is hard to tell who is chasing who or why ,0
112,as a workable primer for the region      s recent history ,1
113,is bright and flashy in all the right ways     ,1
114,chilling tale ,0
115,it      s simply stupid     irrelevant and deeply     truly     bottomlessly cynical     ,0
116,both exuberantly romantic and serenely ,1
117,comes far closer than many movies to expressing the way many of us live            someplace between consuming self     absorption and insistently demanding otherness ,1
118,is tepid and tedious ,0
119,a finely tuned mood piece     a model of menacing atmosphere     ,1
120,fast     paced ,1
121,drawn toward the light            the light of the exit sign ,0
122,fascinating glimpse ,1
123,proves that director m    night shyamalan can weave an eerie spell and that mel gibson can gasp     shudder and even tremble without losing his machismo     ,1
124,you come away thinking not only that kate is n     t very bright     but that she has n     t been worth caring about and that maybe she     janine and molly            an all     woman dysfunctional family            deserve one another     ,0
125,the clumsy cliché of the ugly american ,0
126,endlessly repetitive ,0
127,to a satisfying destination ,1
128,    it will remind them that hong kong action cinema is still alive and kicking     ,1
129,it      s a long way from orwell      s dark     intelligent warning cry     1984     to the empty stud knockabout of equilibrium     and what once was conviction is now affectation     ,0
130,imagine     if possible     a pasolini film without passion or politics     or an almodovar movie without beauty or humor     and you have some idea of the glum     numb experience of watching o fantasma ,0
131,hope ,1
132,sc2 is an autopilot hollywood concoction lacking in imagination and authentic christmas spirit     yet it      s geared toward an audience full of masters of both ,0
133,liked it much more if harry     tonto never existed ,0
134,an in     your     face family drama and black comedy that is filled with raw emotions conveying despair and love ,1
135,janey ,1
136,been this disappointed by a movie in a long time ,0
137,reason to go ,1
138,offers just enough insight to keep it from being simpleminded ,1
139,an elegant and sly deadpan comedy     ,1
140,the fluid motion is astounding on any number of levels            including the physical demands made on büttner            and it implies in its wake the intractable     irreversible flow of history     ,1
141,the point of ridiculousness ,0
142,few sleepless hours ,0
143,more timely than its director could ever have dreamed ,1
144,botched ,0
145,as well     written as sexy beast ,1
146,another boorish movie from the i     heard     a     joke       at     a     frat     party school of screenwriting     ,0
147,also the unique way shainberg goes about telling what at heart is a sweet little girl ,1
148,sharp script ,1
149,the film never rises above a conventional     two dimension tale ,0
150,ignored it ,0
151,a great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family     ,1
152,far less ,0
153,thrilling ,1
154,red dragon            never cuts corners     ,1
155,hitler      s ,0
156,who are enthusiastic about something and then ,1
157,interesting look ,1
158,makes you care about music you may not have heard before ,1
159,makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and     or restroom and not feel as if he or she has missed anything ,0
160,their idol      s energy and passion for detail ,1
161,you to enjoy yourselves without feeling conned ,1
162,take on the soullessness of work ,1
163,best didacticism ,1
164,churn out one mediocre movie ,0
165,debts ,0
166,it      s actually watchable ,1
167,delightful mix ,1
168,touching     ,1
169,goodwill ,1
170,he has been able to share his story so compellingly with us is a minor miracle ,1
171,a sweet     tender sermon about a 12     year     old welsh boy more curious about god than girls     who learns that believing in something does matter ,1
172,bears a grievous but obscure complaint against fathers     and circles it obsessively     without making contact ,0
173,work more than it probably should ,0
174,that encompasses many more paths than we started with ,1
175,some last     minute action strongly reminiscent of run lola run ,1
176,to be both hugely entertaining and uplifting ,1
177,it should have stayed there     ,0
178,a heroine who comes across as both shallow and dim     witted ,0
179,a pretty funny movie     ,1
180,sappy situations and dialogue ,0
181,avary      s failure to construct a story with even a trace of dramatic interest ,0
182,topple ,0
183,walked away from this new version of e   t    ,0
184,live in if argento      s hollywood counterparts           had this much imagination and nerve ,1
185,in a black man getting humiliated by a pack of dogs who are smarter than him ,0
186,a sweet     tempered comedy that forgoes the knee     jerk misogyny that passes for humor in so many teenage comedies     ,1
187,better ,1
188,quickie tv special ,0
189,its visual imagination is breathtaking ,1
190,has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be ,0
191,it      s very much like life itself     ,1
192,sorvino ,1
193,must have been astronomically bad ,0
194,to spare wildlife ,1
195,matched only by the ridiculousness of its premise ,0
196,is hardly a perverse     dangerous libertine and agitator            which would have made for better drama ,0
197,is confusing on one level or another     making ararat far more demanding than it needs to be     ,0
198,piece     a model of menacing atmosphere ,1
199,seeing things from new sides ,1
200,good as the original ,1
201,the finest films of the year ,1
202,it      s hard not to be carried away ,1
203,remarkably alluring film ,1
204,contradictory     self     hating     self     destructive ways ,0
205,heady jumble ,0
206,just lazy ,0
207,that strokes the eyeballs while it evaporates like so much crypt mist in the brain ,0
208,completely forgettable ,0
209,     s a head     turner            thoughtfully written     beautifully read and     finally     deeply humanizing     ,1
210,overall an overwhelmingly positive portrayal ,1
211,capturing the opera      s drama and lyricism ,1
212,everything was as superficial as the forced new jersey lowbrow accent uma had     ,0
213,helps create a complex     unpredictable character     ,1
214,watch a movie in which a guy dressed as a children      s party clown gets violently gang     raped ,0
215,truly larger     than     life ,1
216,what a stiflingly unfunny and unoriginal mess this is     ,0
217,yet engrossing piece ,1
218,that ultimately defeated the film           it was the unfulfilling     incongruous                wait a second ,0
219,mendes and company getting together before a single frame had been shot and collectively vowing           this is going to be something really good ,1
220,absurdities and clichés ,0
221,for the testosterone     charged wizardry of jerry bruckheimer productions ,1
222,both a successful adaptation and an enjoyable film in its own right     ,1
223,the cast is top     notch ,1
224,who are alternately touching and funny ,1
225,you      ll be thinking of 51 ways to leave this loser     ,0
226,           and timely            ,1
227,    in a better movie     you might not have noticed     ,0
228,a movie this bad ,0
229,some of the computer animation is handsome     and various amusing sidekicks add much     needed levity to the otherwise bleak tale     but overall the film never rises above mediocrity     ,0
230,perfectly acceptable     occasionally very enjoyable children      s entertainment ,1
231,in a movie this bad ,0
232,sticks with its subjects a little longer ,1
233,lively songs for deft punctuation ,1
234,sham actor workshops and ,0
235,on the number of tumbleweeds blowing through the empty theaters ,0
236,shyamalan should stop trying to please his mom     ,0
237,going nowhere fast ,0
238,the nerve     raked acting     the crackle of lines     the impressive stagings of hardware     make for some robust and scary entertainment     ,1
239,a laughable            or rather     unlaughable            excuse for a film     ,0
240,mindless ,0
241,that most frightening of all movies ,1
242,in no way original     or even all that memorable     but as downtown saturday matinee brain candy ,0
243,playwriting 101 premise ,0
