,comment_text,target
0,a real winner ,1
1,goofball action comedy ,1
2,mind     numbing indifference ,0
3,dazzling panoramic shots that make the most of the large     screen format     before swooping down on a string of exotic locales     scooping the whole world up in a joyous communal festival of rhythm ,1
4,undercuts the joie de vivre even as he creates it     giving the movie a mournful undercurrent that places the good     time shenanigans in welcome perspective     ,1
5,can almost see mendes and company getting together before a single frame had been shot and collectively vowing           this is going to be something really good ,1
6,absolutely ,1
7,be one of those movies barely registering a blip on the radar screen of 2002 ,0
8,a meditation on faith and madness     frailty is blood     curdling stuff     ,1
9,it can only encourage us to see samira makhmalbaf as a very distinctive sensibility     working to develop her own film language with conspicuous success ,1
10,believe the cast and crew thoroughly enjoyed themselves and believed in their small     budget film ,1
11,that same option to slap her creators because they      re clueless and inept ,0
12,in this poor remake of such a well loved classic     parker exposes the limitations of his skill and the basic flaws in his vision           ,0
13,the final effect is like having two guys yelling in your face for two hours     ,0
14,soulless and            even more damning            ,0
15,sparkling     often hilarious romantic jealousy comedy           attal looks so much like a young robert deniro that it seems the film should instead be called       my husband is travis bickle           ,1
16,making kahlo      s art a living     breathing part of the movie ,1
17,an hour     and     a     half     long commercial for britney      s latest album ,0
18,made me realize that we really have n     t had a good cheesy b     movie playing in theaters since           well           since last week      s reign of fire ,0
19,for damon     bourne or his predicament ,1
20,ensues when brash young men set out to conquer the online world with laptops     cell phones and sketchy business plans ,0
21,relative ,1
22,are pitted against shimmering cinematography that lends the setting the ethereal beauty of an asian landscape painting     ,1
23,it      s in the action scenes that things fall apart     ,0
24,     s about as convincing as any other arnie musclefest ,0
25,most plain     unimaginative romantic comedies i ,0
26,           astounds     ,1
27,circuit is the awkwardly paced soap opera     ish story     ,0
28,you wish had been developed with more care ,0
29,bizarre     implausible ,0
30,one the public ,1
31,revel in those visual in     jokes     as in the film      s verbal pokes at everything from the likes of miramax chief harvey weinstein      s bluff personal style ,1
32,holds up well after two decades ,1
33,it does give a taste of the burning man ethos     an appealing blend of counter     cultural idealism and hedonistic creativity     ,1
34,best performance ,1
35,it      s one thing to read about or rail against the ongoing       and unprecedented       construction project going on over our heads     ,0
36,an excellent 90     minute film ,1
37,dysfunctional parent     child relationship ,0
38,that its luckiest viewers will be seated next to one of those ignorant ,1
39,awfully good     achingly human ,1
40,best of all is garcia     who perfectly portrays the desperation of a very insecure man     ,1
41,most depressing movie     going experiences ,0
42,has plenty of laughs     ,1
43,gets bogged down over 140 minutes     ,0
44,fascination     and ,1
45,peppered with false starts ,0
46,ca n     t think of a thing to do with these characters except have them run through dark tunnels     fight off various anonymous attackers     and evade elaborate surveillance technologies ,0
47,less like a cousin to blade runner than like a bottom     feeder sequel in the escape from new york series     ,0
48,look at morality     family     and social expectation ,1
49,i      ve yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese     but at least now we      ve got something pretty damn close ,1
50,grossest movie ,0
51,it      s quite an achievement to set and shoot a movie at the cannes film festival and yet fail to capture its visual appeal or its atmosphere     ,0
52,having an old friend for dinner       ,1
53,a low     key     organic way that encourages you to accept it as life and go with its flow ,1
54,instead comes closer to the failure of the third revenge of the nerds sequel ,0
55,brilliant and ,1
56,rarely does a film so graceless and devoid of merit as this one come along     ,0
57,achieves its emotional power and moments of revelation with restraint and a delicate ambiguity ,1
58,leaden and predictable ,0
59,biased ,0
60,unusual power ,1
61,flimsier with its many out     sized     out of character and logically porous action set ,0
62,viewers out in the cold and ,0
63,appalling     shamelessly manipulative and contrived     and totally lacking in conviction ,0
64,a canny crowd pleaser     and the last kiss ,1
65,did n     t connect with me would require another viewing ,0
66,terrorists are more evil than ever     ,0
67,the best next generation episodes ,1
68,ozpetek falls short in showing us antonia      s true emotions ,0
69,works on any number of levels ,1
70,taboo subject matter ,0
71,    the film is not only a love song to the movies but it also is more fully an example of the kind of lush     all     enveloping movie experience it rhapsodizes     ,1
72,artistic transcendence ,1
73,it      s still a comic book     but maguire makes it a comic book with soul     ,1
74,crematorium chimney fires and stacks of dead bodies ,0
75,was better ,1
76,babak payami      s boldly quirky iranian drama secret ballot           a charming and evoking little ditty that manages to show the gentle and humane side of middle eastern world politics ,1
77,buries an interesting storyline about morality and the choices we make underneath such a mountain of clichés and borrowed images ,0
78,funnier film ,1
79,engaging charisma ,1
80,is a winner     ,1
81,equals the original and in some ways even betters it ,1
82,dismiss            moody ,0
83,is careless and unfocused ,0
84,that it actually makes the heart soar ,1
85,a lazy exercise in bad filmmaking that asks you to not only suspend your disbelief but your intelligence as well ,0
86,it has a bigger     name cast ,1
87,is funny     touching     smart and complicated ,1
88,best inside     show     biz ,1
89,could use a little more humanity     but it never lacks in eye     popping visuals ,1
90,at the screen in frustration ,0
91,with an intimate feeling     a saga of the ups and downs of friendships ,1
92,possess the lack     of     attention span that we did at seventeen ,0
93,a fault ,0
94,is better than most of the writing in the movie ,0
95,just a bunch of good actors flailing around in a caper that      s neither original nor terribly funny ,1
96,orchestrating a finale that is impenetrable and dull ,0
97,gleaned from this three     hour endurance test built around an hour      s worth of actual material ,0
98,an engrossing portrait of uncompromising artists trying to create something original against the backdrop of a corporate music industry that only seems to care about the bottom line     ,1
99,     s characteristically startling visual style and an almost palpable sense of intensity     ,1
100,not to be moved by this drama ,0
101,with a clever pseudo     bio that manages to have a good time as it doles out pieces of the famous director      s life ,1
102,seen this exact same movie a hundred times ,0
103,no unifying rhythm ,0
104,    you will have completely forgotten the movie by the time you get back to your car in the parking lot     ,0
105,wooden delivery ,0
106,make the most of the large     screen format     before swooping down on a string of exotic locales     scooping the whole world up in a joyous communal festival of rhythm ,1
107,as well as a masterfully made one ,1
108,the package in which this fascinating            and timely            content comes wrapped is disappointingly generic     ,0
109,has created a film that one can honestly describe as looking     sounding and simply feeling like no other film in recent history ,1
110,truly awful and ,0
111,and more entertaining     too ,1
112,make a clear point ,1
113,animated drivel meant to enhance the self     image of drooling idiots     ,0
114,as you watch them clumsily mugging their way through snow dogs     ,0
115,treat for its depiction ,1
116,something clever ,1
117,clever ways of capturing inner     city life during the reagan years ,1
118,ideally ,1
119,craziness ,0
120,brings out the worst in otherwise talented actors ,0
121,     s tough to be startled when you      re almost dozing ,0
122,dangerous and domineering ,0
