,comment_text,target
0,are simply too good ,1
1,a witty ,1
2,    and irritating ,0
3,that borders on rough     trade homo     eroticism ,0
4,the best sports movie i      ve ever seen     ,1
5,ally ,1
6,its recovery of an historical episode that     in the simple telling     proves simultaneously harrowing and uplifting ,1
7,originality of plot ,1
8,win ,1
9,of life and small delights ,1
10,stupidity     incoherence and sub     sophomoric ,0
11,nearly as fresh or enjoyable ,1
12,a most traditional     reserved kind of filmmaking ,1
13,must be the end of the world ,0
14,can see coming a mile away ,0
15,     s so simple and precise that anything discordant would topple the balance ,1
16,white oleander may leave you rolling your eyes in the dark     but that does n     t mean you wo n     t like looking at it ,1
17,a complete moron ,0
18,the execution ,0
19,that      s what i liked about it            the real issues tucked between the silly and crude storyline ,1
20,it      s up to     watts     to lend credibility to this strange scenario     and her presence succeeds in making us believe     ,1
21,a thought     provoking and often     funny drama about isolation ,1
22,an unencouraging threefold expansion ,0
23,abysmally ,0
24,clever makeup design ,1
25,some movies suck you in despite their flaws     and ,1
26,does n     t really know or care about the characters ,0
27,amusing     let alone funny ,1
28,better movie experience ,1
29,them     who have carved their own comfortable niche in the world ,1
30,may as well be called            jar     jar binks     the movie     ,0
31,the only pain you      ll feel as the credits roll is your stomach grumbling for some tasty grub     ,0
32,of virtually plotless meanderings ,0
33,tried as a war criminal ,0
34,miserable and ,0
35,in his u   s    debut     mr    schnitzler proves himself a deft pace master and stylist     ,1
36,documentarian ,1
37,should have been made for the tube ,0
38,the standards of knucklehead swill ,0
39,the writing is indifferent     and jordan brady      s direction is prosaic ,0
40,it      s easy to love robin tunney            she      s pretty and she can act            ,1
41,a sharp movie ,1
42,majestic achievement ,1
43,    caine     proves once again he has n     t lost his touch     bringing off a superb performance in an admittedly middling film     ,1
44,the powder blues and sun     splashed whites of tunis make an alluring backdrop for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly     dancing clubs     ,1
45,    the final effect is like having two guys yelling in your face for two hours     ,0
46,thoughtful what     if ,1
47,warmth and gentle ,1
48,laughably unconvincing ,0
49,what makes it worth watching ,1
50,hit     ,1
51,while it has definite weaknesses            like a rather unbelievable love interest and a meandering ending            this      60s caper film is a riveting     brisk delight     ,1
52,you rode the zipper after eating a corn dog and an extra     large cotton candy ,1
53,despite playing out like a feature     length sitcom replete with stereotypical familial quandaries ,0
54,with an elegance and maturity ,1
55,mean     spirited film ,0
56,to rush to the theater for this one ,1
57,is turning in some delightful work on indie projects     ,1
58,the special effects are       german     expressionist           according to the press notes ,0
59,is an enjoyable big movie ,1
60,if disney      s cinderella proved that       a dream is a wish your heart makes           then cinderella ii proves that a nightmare is a wish a studio      s wallet makes     ,0
61,a really cool bit            the movie      s conception of a future     world holographic librarian     orlando jones     who knows everything and answers all questions     is visually smart     cleverly written     and nicely realized ,1
62,the action is stilted ,0
63,the good and different idea     of middle     aged romance     is not handled well and     except for the fine star performances     there is little else to recommend            never again                ,0
64,screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite     ,1
65,a thirteen     year     old      s book report ,1
66,profound ethical and philosophical questions ,1
67,     s funny     as the old saying goes     because it      s true     ,1
68,such an excellent job of critiquing itself at every faltering half     step of its development that criticizing feels more like commiserating ,0
69,one it follows into melodrama and silliness ,0
70,eloquent     meditation     on death ,1
71,he      s just adjusting ,0
72,escaped the rut dug by the last one ,0
73,amounts to little more than punishment     ,0
74,thought i heard a mysterious voice     and felt myself powerfully drawn toward the light            the light of the exit sign     ,0
75,it is exactly what it wants to be     an atrociously     mind     numbingly     indescribably bad movie ,0
76,no pastry is violated ,1
77,a breadth of vision and ,1
78,about ten ,1
79,is astonishing     ,1
80,you have to give the audience a reason to want to put for that effort ,0
81,innocent     ,1
82,with a wonderful ensemble cast of characters that bring the routine day to day struggles of the working class to life ,1
83,pale xerox of other     better crime movies     ,0
84,give credit to everyone from robinson down to the key grip that this bold move works     ,1
85,but fun     ,1
86,     s fun     wispy     wise and surprisingly inoffensive for a film about a teen in love with his stepmom     ,1
87,seems as funny ,1
88,artistic ,1
89,the tinny self     righteousness ,0
90,very minds ,1
91,funny and light ,1
92,to see a feature that concentrates on people     a project in which the script and characters hold sway ,1
93,is the script      s endless assault of embarrassingly ham     fisted sex jokes that reek of a script rewrite designed to garner the film a            cooler            pg     13 rating     ,0
94,a big splash ,1
95,infinitely wittier version ,1
96,just fine ,1
97,zero thrills     too many flashbacks and a choppy ending make for a bad film     ,0
98,dullest tangents ,0
99,a fascinating literary mystery story with multiple ,1
100,the best kind of documentary     one that makes a depleted yesterday feel very much like a brand     new tomorrow ,1
101,the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year ,0
102,    about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater     ,1
103,and lesbian children ,0
104,an engrossing story about a horrifying historical event ,1
105,a compelling yarn     but not quite a ripping one ,1
106,petter næss       delicate     clever direction           and ,1
107,informative     intriguing     observant     often touching           ,1
108,ms    phoenix is completely lacking in charm and charisma     and is unable to project either esther      s initial anomie or her eventual awakening     ,0
109,the most incoherent ,0
110,bother with a contemptible imitator starring a            snl            has     been acting like an 8     year     old channeling roberto benigni ,0
111,my greatest pictures     ,1
112,dullest ,0
113,succumbs to gravity and plummets to earth     ,0
114,has not a trace of humanity or empathy ,0
115,     s a compelling and horrifying story ,1
116,is flawed ,0
117,to let this morph into a typical romantic triangle ,0
118,too much ,0
119,in which the script and characters hold sway ,1
120,are limited and so embellished by editing that there      s really not much of a sense of action or even action     comedy     ,0
121,too many tried     and     true shenanigans ,0
122,woo has as much right to make a huge action sequence as any director     but how long will filmmakers copy the            saving private ryan            battle scenes before realizing steven spielberg got it right the first time     ,0
123,the title     alone     should scare any sane person away     ,0
124,it      s the kind of movie that     aside from robert altman     spike lee     the coen brothers and a few others     our moviemakers do n     t make often enough     ,1
125,          unbearably lame     ,0
126,as overbearing and over     the     top as the family ,0
127,on a true and historically significant story ,1
128,spreads them pretty thin ,0
129,a movie that      s held captive by mediocrity     ,0
130,responsible ,1
131,     s equally distasteful to watch him sing the lyrics to            tonight     ,0
132,starts out with tremendous promise     introducing an intriguing and alluring premise     only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter ,0
133,a cinematic touchstone ,1
134,a compelling yarn     but not quite a ripping one     ,1
135,that the e     graveyard ,0
136,that      s low on both suspense and payoff ,0
137,deceit ,0
138,of astonishing grandeur ,1
139,populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility     ,0
140,relatively nothing happens ,0
141,hollywood disregard ,1
142,while american adobo has its heart     and its palate     in the right place     its brain is a little scattered            ditsy     even     ,0
143,charmless and vacant ,0
144,mamet      s            house of games            and last fall      s            heist            so much fun ,1
145,disintegrating bloodsucker computer effects and ,0
146,be a bit of a cheat in the end ,0
147,quieter domestic scenes ,0
148,one of those crazy     mixed     up films that does n     t know what it wants to be when it grows up ,0
149,has fashioned an absorbing look at provincial bourgeois french society     ,1
150,an admirable storyteller ,1
151,of their first full flush of testosterone ,0
152,moviegoers not already clad in basic black ,0
153,incompetent     incoherent or ,0
154,greatest natural sportsmen ,1
155,one of the best of a growing strain of daring films           ,1
156,sure there      s a teenage boy out there somewhere who      s dying for this kind of entertainment ,0
157,offering fine acting moments and pungent ,1
158,is moody     oozing     chilling and heart     warming ,1
159,a gentle     unforced intimacy that never becomes claustrophobic ,1
160,they kept much of the plot but jettisoned the stuff that would make this a moving experience for people who have n     t read the book     ,0
161,perform ,1
162,of world cinema      s most wondrously gifted artists ,1
163,sweetheart ,1
164,is serene     the humor wry and sprightly ,1
165,rules expecting a slice of american pie hijinks starring the kid from dawson      s creek ,0
166,soars ,1
167,change hackneyed concepts when it comes to dreaming up romantic comedies ,0
168,is more about the optimism of a group of people who are struggling to give themselves a better lot in life than the ones ,1
169,i thought i heard a mysterious voice     and felt myself powerfully drawn toward the light            the light of the exit sign     ,0
170,sleek and arty     ,1
171,the cast and crew thoroughly enjoyed themselves and believed in their small     budget film ,1
172,stupid and annoying ,0
173,a straight     ahead thriller that never rises above superficiality     ,0
174,    the movie runs a good race     one that will have you at the edge of your seat for long stretches           ,1
175,the audience was put through torture for an hour and a half ,0
176,the lousy john q ,0
177,is seriously compromised by that ,0
178,that educates viewers with words and pictures while entertaining them ,1
179,absurdities ,0
180,entertains ,1
181,wish it would have just gone more over     the     top instead of trying to have it both ways     ,0
182,to make you feel guilty about ignoring what the filmmakers clearly believe ,0
183,awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters ,0
184,in a contest to see who can out     bad     act the other ,0
185,will probably be a talky bore ,0
186,the power of spirits ,1
187,the rare imax movie that you      ll wish ,1
188,left on a remote shelf ,0
189,the redeeming feature of chan      s films has always been the action     but the stunts in the tuxedo seem tired and     what      s worse     routine     ,0
190,it ca n     t be dismissed as mindless ,1
191,boyd      s screenplay     co     written with guardian hack nick davies     has a florid turn of phrase that owes more to guy ritchie than the bard of avon     ,0
192,it has all the heart of a porno flick     but none of the sheer lust         ,0
193,see this piece of crap ,0
194,a scathing portrayal of a powerful entity strangling the life out ,1
195,     s easy to like ,1
196,ruined by amateurish writing and acting     ,0
197,any stylish sizzle ,1
198,each of these stories has the potential for touched by an angel simplicity and sappiness     but thirteen conversations about one thing     for all its generosity and optimism     never resorts to easy feel     good sentiments     ,1
199,admission for the ridicule factor ,0
200,johnnie to and wai ka fai are     sure to find an enthusiastic audience among american action     adventure buffs     but the film      s interests may be too narrow to attract crossover viewers     ,0
201,what      s so fun about this silly     outrageous     ingenious thriller is the director      s talent     ,1
202,a number of holes ,0
203,be a most hard     hearted person not to be moved by this drama ,1
204,out there surrender     9 and 93 minutes of unrecoverable life ,0
205,    i     t      s certainly laudable that the movie deals with hot     button issues in a comedic context     but barbershop is n     t as funny as it should be ,0
206,     re merely signposts marking the slow     lingering death of imagination ,0
207,    empire still has enough moments to keep it entertaining     ,1
208,touching     raucously amusing ,1
209,emotionally and spiritually compelling journey ,1
210,a flat script ,0
211,is the sense that peace is possible ,1
212,moviegoing pleasures ,1
213,aesthetic experience ,1
214,is too picture postcard perfect     too neat and new pin     like     ,0
215,beautiful movement and inside information ,1
216,can easily imagine benigni      s pinocchio becoming a christmas perennial     ,1
217,pallid horror ,0
218,like a milquetoast movie of the week blown up for the big screen ,0
219,sharp edges and a deep vein of sadness run through its otherwise comic narrative     ,1
220,being a good documentarian ,1
221,it      s hard to imagine anybody ever being            in the mood            to view a movie as harrowing and painful as the grey zone     but it      s equally hard to imagine anybody being able to tear their eyes away from the screen once it      s started     ,1
222,is high on squaddie banter     ,0
223,years and years of costly analysis could never fix ,0
224,look sophisticated ,1
225,earn our love ,1
226,that attracts the young and fit ,1
227,does little here ,0
228,interesting as a character study is the fact that the story is told from paul      s perspective ,1
229,gripping     amusing     tender and heart     wrenching ,1
230,more than a whiff of exploitation ,0
231,the folly of superficiality ,0
232,elegant ,1
233,an admirably dark first script by brent hanley ,1
234,sorriest ,0
235,engaging mix ,1
236,ultimately     the film never recovers from the clumsy cliché of the ugly american abroad     and the too     frosty exterior ms    paltrow employs to authenticate her british persona is another liability     ,0
237,passe ,0
238,casual and fun ,1
239,is n     t much better     ,0
240,the actors must indeed be good to recite some of this laughable dialogue with a straight face     ,0
241,to a harrison ford low ,0
242,to find a compelling dramatic means of addressing a complex situation ,1
243,predominantly amateur cast is painful to watch     ,0
244,rooting for the monsters in a horror movie ,0
245,if she had to sit through it again     she should ask for a raise ,0
246,everything about girls ca n     t swim     even its passages of sensitive observation     feels secondhand     familiar            and not in a good way     ,0
247,unlikeable ,0
248,affirms ,1
249,slight but enjoyable documentary     ,1
250,win a wide summer audience ,1
251,loved the 1989 paradiso will prefer this new version ,1
252,its great credit ,1
253,never succumbs to the trap of the maudlin or tearful     offering instead with its unflinching gaze a measure of faith in the future     ,1
254,it might not be 1970s animation     ,0
255,fail to crack a smile at ,0
256,comic possibilities ,1
257,the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy ,0
258,hollow     self     indulgent     and       worst of all       boring ,0
259,taboo ,0
260,when he moves his setting to the past     and relies on a historical text     he loses the richness of characterization that makes his films so memorable ,0
261,a wannabe comedy of manners about a brainy prep     school kid with a mrs    robinson complex founders on its own preciousness            and squanders its beautiful women     ,0
262,visually compelling ,1
263,it      s a loathsome movie     it really is and it makes absolutely no sense     ,0
264,bad romances ,0
265,     s still too burdened by the actor ,0
266,split up so that it can do even more damage ,0
267,overwhelming waste ,0
268,is nevertheless efficiently amusing for a good while     ,1
269,this cross     cultural soap opera is painfully formulaic and stilted     ,0
270,thoughtful without having much dramatic impact ,0
271,that breathes extraordinary life into the private existence of the inuit people ,1
272,     d be hard put to find a movie character more unattractive or odorous     than leon     ,0
273,seems like someone going through the motions ,0
274,are great rewards ,1
275,ravishing waif ,0
276,becomes a questionable kind of inexcusable dumb innocence ,0
277,subtlety and warmth ,1
278,     s a wonderful     sobering     heart     felt drama ,1
279,irritates and ,0
280,mounted     exasperatingly well     behaved film     which ticks off kahlo      s lifetime milestones with the dutiful precision of a tax accountant     ,1
281,be cherished ,1
282,     s bright ,1
283,in three gags in white      s intermittently wise script ,1
284,does n     t allow an earnest moment to pass without reminding audiences that it      s only a movie     ,0
285,for a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over     no such thing is a big letdown     ,0
286,but windtalkers does n     t beat that one     either     ,0
287,eccentricities that are attached to the concept of loss ,1
288,it has considerable charm     ,1
289,be any flatter ,0
290,the dark places of our national psyche ,0
291,the filmmakers are playing to the big boys in new york and l   a    to that end     they mock the kind of folks they do n     t understand     ones they figure the power     lunchers do n     t care to understand     either     ,0
292,did they deem it necessary to document all this emotional misery     ,0
293,does n     t try to surprise us with plot twists     but rather seems to enjoy its own transparency     ,1
294,is like sitting in a downtown café     overhearing a bunch of typical late     twenty     somethings natter on about nothing     and desperately wishing you could change tables     ,0
295,mitch davis      s wall of kitsch hard going ,0
296,extremely unpleasant ,0
297,the movie has enough vitality to justify the notion of creating a screen adaptation of evans       saga of hollywood excess     ,1
298,its lack of logic and misuse of two fine actors     morgan freeman and ashley judd ,0
299,lift the spirits of the whole family ,1
300,quietly inspirational ,1
301,born out of an engaging storyline     which also is n     t embarrassed to make you reach for the tissues ,1
302,shrewd but pointless ,0
303,a visual treat ,1
304,not to be dismissed ,1
305,kitchen     sink homage ,0
306,it      s too loud to shout insults at the screen ,0
307,the fact that virtually no one is bound to show up at theaters for it ,0
308,strong script ,1
309,so bland and utterly forgettable ,0
310,this comic gem ,1
311,loud     low     budget and tired formula film ,0
312,many bona fide groaners ,0
313,starts to smack of a hallmark hall of fame     with a few four letter words thrown in that are generally not heard on television ,0
314,generosity and diplomacy ,1
315,a fun ride     ,1
316,brutally labored and unfunny hokum ,0
317,is as bad as you think     and worse than you can imagine ,0
318,the lousy lead performances ,0
319,with enough unexpected twists ,1
320,a pathetic exploitation film that tries to seem sincere     and just seems worse for the effort     ,0
321,a baffling subplot involving smuggling drugs inside danish cows ,0
322,flies out the window ,0
323,     s with the unexplained baboon cameo ,0
324,combines psychological drama     sociological reflection     and high     octane thriller     ,1
325,glaring and unforgettable ,1
326,it summons more spirit and bite than your average formulaic romantic quadrangle ,1
327,this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot     ,0
328,turns touching     raucously amusing     uncomfortable     and     yes     even sexy ,1
329,throws herself into this dream hispanic role with a teeth     clenching gusto ,1
330,authentic account ,1
331,     s absolutely amazing ,1
332,offers an exploration that is more accurate than anything i have seen in an american film     ,1
333,the actors are simply too good     and the story too intriguing ,1
334,    delivers the goods and audiences will have a fun     no     frills ride     ,1
335,stifles creativity and allows the film to drag on for nearly three hours ,0
336,of a vastly improved germanic version of my big fat greek wedding ,1
337,suspects that craven endorses they simply because this movie makes his own look much better by comparison ,0
338,feels like a hazy high that takes too long to shake     ,0
339,into a believable mother     daughter pair ,1
340,both hugely entertaining and uplifting ,1
341,like a travel     agency video ,0
342,the cinematic equivalent of patronizing a bar favored by pretentious     untalented artistes who enjoy moaning about their cruel fate     ,0
343,to ask people to sit still for two hours and change watching such a character     especially when rendered in as flat and impassive a manner as phoenix      s ,0
344,less psycho ,1
345,bill morrison      s decasia is uncompromising     difficult and unbearably beautiful     ,1
346,it would be ,1
347,    tries     to parody ,0
348,psychological case study ,1
349,    stealing harvard is a smorgasbord of soliloquies about nothing delivered by the former mr    drew barrymore     ,0
350,     s an interesting effort     particularly for jfk conspiracy nuts     ,1
351,worthy successor ,1
352,shreve      s graceful dual narrative ,1
353,bad luck and ,0
354,gives her best performance since abel ferrara had her beaten to a pulp in his dangerous game ,1
355,    see scratch for the music     see scratch for a lesson in scratching     but     most of all     see it for the passion     ,1
356,the small screen ,0
357,most genuinely sweet ,1
358,the writing is indifferent     and ,0
359,    the way this all works out makes the women look more like stereotypical caretakers and moral teachers     instead of serious athletes     ,0
360,is so different from the apple and so striking that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility     working to develop her own film language with conspicuous success     ,1
361,an all     around good time at the movies ,1
