,comment_text,target
0,as subtle and as enigmatic ,1
1,of hollywood heart     string plucking ,0
2,one problem with the movie ,0
3,then pay your     8 and get ready for the big shear     ,0
4,indigestion sets ,0
5,satisfy ,1
6,this is a movie full of grace and ,1
7,flawless film     ,1
8,reminded us that a feel     good movie can still show real heart ,1
9,attal      s hang     ups surrounding infidelity are so old     fashioned and     dare i say     outdated     it      s a wonder that he could n     t have brought something fresher to the proceedings simply by accident ,0
10,provides a window into a subculture hell     bent on expressing itself in every way imaginable           ,1
11,worthy of our respect ,1
12,jumps around with little logic or continuity ,0
13,from new zealand whose boozy     languid air is balanced by a rich visual clarity and deeply ,1
14,feel my eyelids           getting           very ,0
15,thought     provoking and often     funny drama ,1
16,serious minded patience     respect and affection ,1
17,cinematic ,1
18,shows moments of promise ,1
19,uneven performances and a spotty script add up to a biting satire that has no teeth     ,0
20,of cliches ,0
21,surprising     subtle turn ,1
22,the place where a masterpiece should be ,1
23,make a nice coffee table book ,1
24,looks great     has solid acting and a neat premise ,1
25,constantly pulling the rug from underneath us ,1
26,goes easy on the reel     real world dichotomy that     jaglom     pursued with such enervating determination in venice     venice     ,1
27,a manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse     ,0
28,fun and nimble ,1
29,be occupied for 72 minutes ,0
30,flaccid ,0
31,several uninteresting     unlikeable people ,0
32,an appealing couple            he      s understated and sardonic ,1
33,express warmth and longing ,1
34,that stealing harvard is a horrible movie            if only it were that grand a failure ,0
35,with this one too ,1
36,boring and meandering     ,0
37,adds enough quirky and satirical touches in the screenplay to keep the film entertaining ,1
38,an enjoyable above average summer diversion ,1
39,a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp            a drowsy drama infatuated by its own pretentious self     examination ,0
40,so recognizable and true that     as in real life     we      re never sure how things will work out ,1
41,fine performances ,1
42,makes 98 minutes feel like three hours     ,0
43,generous and subversive artworks ,1
44,the sorriest and most sordid of human behavior on the screen     then ,0
45,           manages to do all three quite well     making it one of the year      s most enjoyable releases ,1
46,profound without ever being self     important ,1
47,    below casts its spooky net out into the atlantic ocean and spits it back     grizzled and charred     somewhere northwest of the bermuda triangle     ,1
48,with zero     dimensional     unlikable characters and hackneyed     threadbare comic setups ,0
49,high drama     disney     style       a wing and a prayer and a hunky has     been pursuing his castle in the sky ,1
50,everything kieslowski      s work aspired to     including the condition of art ,1
51,slight and uninventive ,0
52,second helpings of love     romance     tragedy     false dawns     real dawns     comic relief ,1
53,seduce and conquer ,1
54,thank ,1
55,here relies less on forced air than on petter næss       delicate     clever direction           and a wonderful     imaginative script by axel hellstenius     ,1
56,the heat of the moment ,1
57,have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for     ,1
58,as the synergistic impulse that created it ,1
59,provides the kind of       laugh therapy       i need from movie comedies            offbeat humor     amusing characters     and a happy ending ,1
