,comment_text,target
0,more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch ,1
1,mostly it      s a work that     with humor     warmth     and intelligence     captures a life interestingly lived     ,1
2,a masterpiece            and a challenging one ,1
3,hand viewers a suitcase full of easy answers ,0
4,destroy ,0
5,never knew what the hell was coming next ,0
6,from dawson      s creek ,1
7,formulaic and forgettable that it      s hardly over before it begins to fade from memory ,0
8,you leave the same way you came            a few tasty morsels under your belt     but no new friends     ,0
9,cedar somewhat defuses this provocative theme by submerging it in a hoary love triangle     ,1
10,if the screenplay falls somewhat short ,0
11,russian cultural identity and a stunning technical achievement ,1
12,oedekerk mugs mercilessly     and the genuinely funny jokes are few and far between     ,0
13,wear thin on all ,0
14,at times     it actually hurts to watch     ,0
15,bogging down ,0
16,the filmmakers have made every effort to disguise it as an unimaginative screenwriter      s invention ,0
17,that might have made no such thing ,1
18,i thought the relationships were wonderful     the comedy was funny ,1
19,that we would pay a considerable ransom not to be looking at ,0
20,for a great film noir ,1
21,to seek and strike just the right tone ,1
22,a banal     virulently unpleasant excuse for a romantic comedy ,0
23,does no justice to the story itself ,0
24,you feel good     you feel sad     ,1
25,blockbuster ,1
26,a small movie with a big heart ,1
27,like it was co     written by mattel executives and lobbyists for the tinsel industry ,0
28,the problematic script ,0
29,classic theater piece ,1
30,steinis quirky     charming and often hilarious     ,1
31,is little more than home alone raised to a new     self     deprecating level ,0
32,more often than not hits the bullseye ,1
33,a dull girl     that      s all ,0
34,inhuman ,0
35,is driven by appealing leads ,1
36,was utterly charming ,1
37,sincere grief and mourning in favor of bogus spiritualism ,0
38,hampered            no     paralyzed            by a self     indulgent script           ,0
39,sewer rats could watch this movie and be so skeeved out that they      d need a shower     ,0
40,collapses under its own meager weight ,0
41,    a     painfully flat gross     out comedy ,0
42,cliche with little new added     ,0
43,acted and directed     it      s clear that washington most certainly has a new career ahead of him if he so chooses ,1
44,this is lightweight filmmaking     to be sure     ,0
45,takes a walking     dead     cop     flick subgenre and beats new life into it ,1
46,i      m not sure these words have ever been together in the same sentence     this erotic cannibal movie is boring     ,0
47,convince us of that all on their own ,1
48,to see a movie with its heart ,1
49,handled affair     a film about human darkness but etched with a light     yet unsentimental     touch ,1
50,hardly an objective documentary ,0
51,in such odd plot ,0
52,elaborate special effects ,1
53,an affected malaise ,0
54,washington demands and receives excellent performances ,1
55,another            best man            ,1
56,the evocative imagery and gentle     lapping rhythms of this film are infectious            it gets under our skin and draws us in long before the plot kicks into gear     ,1
57,    unimaginative and derivative ,0
58,as delightful ,1
59,a rehash of every gangster movie from the past decade     ,0
60,incompetent ,0
61,it sees those relationships     including that between the son and his wife     and the wife and the father     and between the two brothers     with incredible subtlety and acumen     ,1
62,we would pay a considerable ransom not to be looking at ,0
63,a lovely film           elegant     witty and beneath a prim exterior unabashedly romantic ,1
64,an unencouraging threefold expansion on the former mtv series ,0
65,tired tyco ad ,0
66,closer to the failure of the third revenge of the nerds sequel ,0
67,a younger lad in zen and the art of getting laid in this prickly indie comedy of manners and misanthropy ,0
68,the percussion rhythm     the brass soul and ,1
69,fairly harmless ,1
70,just as rewarding ,1
71,about 3     4th the fun of its spry 2001 predecessor            but it      s a rushed     slapdash     sequel     for     the     sake       of     a     sequel with less than half the plot and ingenuity ,0
72,its own clichés ,0
73,accomplished ,1
74,there is plenty of room for editing     and a much shorter cut surely would have resulted in a smoother     more focused narrative without sacrificing any of the cultural intrigue     ,0
75,singing     and unforgettable characters ,1
76,the waterlogged script ,0
77,a small movie with a big impact     ,1
78,the low     grade cheese standards ,0
79,anti     semitism and neo     fascism ,0
80,those prone to indignation need not apply     ,0
81,but as you watch the movie     you      re too interested to care     ,1
82,love a disney pic with as little cleavage as this one has     and ,1
83,nicholas nickleby celebrates the human spirit with such unrelenting dickensian decency that it turned me     horrors         ,1
84,bad prose ,0
85,botches ,0
86,you want to see it ,1
87,they fall to pieces ,0
88,a smart little indie     ,1
89,    despite many talky     slow scenes ,0
90,the level of intelligence and visual splendor that can be seen in other films ,1
91,i have a feeling that i would have liked it much more if harry     tonto never existed ,0
92,into an intricate     intimate and intelligent journey ,1
93,banal bore ,0
94,a sparkling newcomer ,1
95,one of those joyous films that leaps over national boundaries and celebrates universal human nature     ,1
96,handles the nuclear crisis sequences evenly but milks drama when she should be building suspense     and drags out too many scenes toward the end that should move quickly ,0
97,all too clever complexity ,1
98,nohe has made a decent       intro       documentary     ,1
99,exactly how genteel and unsurprising the execution turns out to be ,0
100,you      ve seen it all before ,0
101,a stirring road movie     ,1
102,misfire that even tunney ca n     t save ,0
103,stylistically     the movie is a disaster     ,0
104,bad mannered ,0
105,soullessness ,0
106,confessions is n     t always coherent     ,0
107,systematically destroy everything we hold dear about cinema     only now it      s begun to split up so that it can do even more damage ,0
108,hawn and sarandon form an acting bond that makes the banger sisters a fascinating character study with laughs to spare     ,1
