,comment_text,target
0,muck ,0
1,perry      s good ,1
2,subtle ironies and visual devices ,1
3,     s 86 minutes too long ,0
4,waited three years with breathless anticipation for a new hal hartley movie ,1
5,epic treatment of a nationwide blight that seems to be ,1
6,that come by once in a while with flawless amounts of acting     direction     story and pace ,1
7,about one of cinema      s directorial giants ,1
8,not a classic ,0
9,recommended            as visually bland as a dentist      s waiting room     complete with soothing muzak ,0
10,the dialogue and drama often food     spittingly ,0
11,    sloppy ,0
12,into the art film pantheon ,1
13,with spikes of sly humor ,1
14,a satisfying complete picture ,1
15,borrows heavily from lynch     jeunet     and von trier while failing to find a spark of its own ,0
16,a wishy     washy melodramatic movie that shows us plenty of sturm und drung     but explains its characters       decisions only unsatisfactorily     ,0
17,suited to a quiet evening on pbs than a night out at an amc     ,0
18,achingly enthralling premise ,1
19,and narrative flow ,1
20,the solemnity with which it tries to pump life into overworked elements from eastwood      s dirty harry period ,0
21,its heart     ,1
22,    and ,1
23,suffers from a paunchy midsection     several plodding action sequences and a wickedly undramatic central theme ,0
24,director peter kosminsky gives these women a forum to demonstrate their acting       chops       and they take full advantage ,1
25,it      s very beavis and butthead     yet always seems to elicit a chuckle     ,1
26,the ring never lets you off the hook     ,1
27,bang your head on the seat in front of you     at its cluelessness     at its idiocy ,0
28,interpreting the play as a call for pity and sympathy ,0
29,orange county            is far funnier than it would seem to have any right to be     ,1
30,the way tiny acts of kindness make ordinary life survivable ,1
31,too much exploitation and ,0
32,feel cheated ,0
33,aggravating ,0
34,we were soldiers ,1
35,is thinking that we needed sweeping     dramatic     hollywood moments to keep us ,0
36,a lot more dimensional and complex than its sunny disposition ,1
37,    even     flowing tone ,1
38,men in black ii achieves ultimate insignificance ,0
39,it looks good     sonny     ,1
40,a more fascinating look at the future than            bladerunner            and one of the most high     concept sci fi adventures attempted for the screen ,1
41,of low     budget filmmaking ,0
42,the movie does leave you marveling at these guys       superhuman capacity to withstand pain ,1
43,insanely violent ,0
44,inadequately ,0
45,as a mechanical apparatus ,1
46,bravery and dedication ,1
47,the following things are not at all entertaining     the bad sound     the lack of climax and     worst of all     watching seinfeld     who is also one of the film      s producers     do everything he can to look like a good guy ,0
48,will probably be in wedgie heaven     ,0
49,is awful ,0
50,ultimate x is the gabbiest giant     screen movie ever     bogging down in a barrage of hype     ,0
51,ick       ,0
52,so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy     ,0
53,lackadaisical plotting and mindless action ,0
54,various amusing sidekicks ,1
55,is awesome ,1
56,     s exactly the kind of movie toback      s detractors always accuse him of making     ,0
57,of anti     semitism ever seen on screen ,0
58,make italian for beginners worth the journey ,1
59,     s simply crude and unrelentingly exploitative ,0
60,does n     t have enough innovation or pizazz to attract teenagers ,0
61,the sad schlock merchant ,0
62,smart and alert     thirteen conversations about one thing is a small gem     ,1
63,about this traditional thriller     moderately successful but not completely satisfying     is exactly how genteel and unsurprising the execution turns out to be     ,0
64,she      s a pretty woman     but she      s no working girl ,1
65,would be terrific to read about ,1
66,for most movies     84 minutes is short ,0
67,a movie that harps on media     constructed       issues       ,0
68,no big whoop     nothing new to see     ,0
69,a terrible movie ,0
70,the year      s greatest adventure     and jackson      s limited but enthusiastic adaptation has made literature literal without killing its soul            a feat any thinking person is bound to appreciate ,1
71,     s a real shame that so much of the movie            again     as in the animal            is a slapdash mess     ,0
72,it      s possible that something hip and transgressive was being attempted here that stubbornly refused to gel     but ,0
73,this cartoon adventure is that wind     in     the     hair exhilarating     ,1
74,bolado credit for good intentions ,1
75,reeked of a been     there     done     that sameness ,0
76,inevitably consigned ,0
77,     s just plain lurid when it is n     t downright silly     ,0
78,drab ,0
79,of more appealing holiday     season product ,1
80,funny documentary ,1
81,nolan      s penetrating undercurrent ,1
82,is one summer film that satisfies ,1
83,does give a taste of the burning man ethos     an appealing blend of counter     cultural idealism and hedonistic creativity     ,1
84,less an examination of neo     nazism than a probe into the nature of faith itself ,1
85,genius ,1
86,truly distinctive and a deeply pertinent ,1
87,sooooo tired ,0
88,takes place in morton      s ever     watchful gaze ,1
89,all too familiar           ,0
90,support the premise other than fling gags at it ,1
91,the gifted pearce ,1
92,is nicely shot     well     edited and ,1
93,nothing happens     and it happens to flat characters ,0
94,itself     a playful spirit and ,1
95,both shrill and soporific     and because everything is repeated five or six times     it can seem tiresomely simpleminded     ,0
96,maudlin or ,0
97,ca n     t say it      s on par with the first one ,0
98,run     of     the     filth ,0
99,completely wreaked ,0
100,she never lets her character become a caricature            not even with that radioactive hair ,1
101,a movie     industry satire ,1
102,entirely appropriately     the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn     ,1
103,made him feel powerful ,1
104,say nothing of boring ,0
105,see a movie with its heart ,1
106,     s a sweet     laugh     a     minute crowd pleaser that lifts your spirits as well as the corners of your mouth     ,1
107,a funny moment ,1
108,saddest ,0
109,adaptation is intricately constructed ,1
110,embodies the transformation of his character completely ,1
111,that it      s actually watchable ,1
112,real ,1
113,a fascinating curiosity piece            fascinating     that is     ,1
114,the charismatic jackie chan to ,1
115,folks they do n     t understand     ones they figure the power     lunchers do n     t care to understand     either ,0
116,because of the ideal casting of the masterful british actor ian holm ,1
117,crippled ,0
118,australia     land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place     ,1
119,vainly ,0
120,creates a drama with such a well     defined sense of place and age            as in     15 years old            that the torments and angst become almost as operatic to us as they are to her characters     ,1
121,    the film manages to keep you at the edge of your seat with its shape     shifting perils     political intrigue and brushes with calamity     ,1
122,it      s unburdened by pretensions to great artistic significance ,1
123,a relentless     bombastic and ultimately empty world war ii action flick     ,0
124,saps stuck in an inarticulate screenplay ,0
125,sure which half of dragonfly is worse     the part where nothing      s happening     or the part where something      s happening ,0
126,imponderably stilted and self     consciously arty ,0
127,touching british comedy ,1
128,the narrator and the other characters try to convince us that acting transfigures esther     but ,0
129,just is n     t as weird as it ought to be     ,0
130,most oddly honest hollywood document ,1
131,straightforward and ,1
132,prostituted muse ,0
133,make like the title and dodge this one ,0
134,unholy ,0
135,rings false     ,0
136,amusing and unexpectedly insightful examination ,1
137,the material and the production ,1
138,its usual worst ,0
139,pushed into the margins ,0
140,for whom she shows little understanding ,0
141,to the divine calling of education and a demonstration of the painstaking ,1
142,sensitive story ,1
143,exquisite ,1
144,is loaded with good intentions ,1
145,supermarket tabloids ,0
146,often downright creepy ,0
147,great fun both for sports aficionados and for ordinary louts whose idea of exercise is climbing the steps of a stadium     seat megaplex     ,1
148,as blasphemous and nonsensical as a luis buñuel film ,0
149,none of this is meaningful or memorable     ,0
150,is so incredibly inane ,0
151,a rare treat ,1
152,is n     t tough to take as long as you      ve paid a matinee price ,0
153,the performances by harris     phifer and cam       ron seal the deal ,1
154,a coming     of     age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type            the uncertain girl on the brink of womanhood ,1
155,should be required viewing for civics classes and would     be public servants alike     ,1
156,the ways in which extravagant chance can distort our perspective and throw us off the path of good sense ,0
157,feel sanitised and stagey     ,0
158,a holy fool ,0
159,to win any academy awards ,1
160,everything in maid in manhattan is exceedingly pleasant     designed not to offend     ,1
161,episode ii            attack of the clones is a technological exercise that lacks juice and delight     ,0
162,an idea buried somewhere inside its fabric     but never clearly seen or felt ,0
163,with a large cast representing a broad cross     section     tavernier      s film bounds along with the rat     a     tat energy of            his girl friday                maintaining a light touch while tackling serious themes     ,1
164,does give a pretty good overall picture of the situation in laramie following the murder of matthew shepard ,1
165,feels all too familiar ,0
166,jackson and co have brought back the value and respect for the term epic cinema     ,1
167,birthday girl does n     t try to surprise us with plot twists     but rather seems to enjoy its own transparency     ,1
168,funny and human and ,1
169,inescapable absurdities ,0
170,most ingenious film ,1
171,insecure about its capacity ,0
172,completely awful iranian drama           as much fun as a grouchy ayatollah in a cold mosque ,0
173,lavish formalism ,1
174,the film certainly does n     t disappoint     ,1
175,everyone      s insecure in lovely and amazing     a poignant and wryly amusing film about mothers     daughters and their relationships     ,1
176,presents this utterly ridiculous shaggy dog story as one of the most creative     energetic and original comedies to hit the screen in years     ,1
177,of saps stuck in an inarticulate screenplay ,0
178,at its laziest ,0
179,friday after next ,1
180,is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia ,1
181,sordid of human behavior on the screen ,0
182,believability ,1
183,cautions ,0
184,can trust ,1
185,     ve seen in a while     a meander through worn     out material ,0
186,going to make a splash even greater than arnold schwarzenegger     jean     claud van damme or steven segal ,1
187,it never quite makes it to the boiling point     but manages to sustain a good simmer for most of its running time     ,1
188,is uniquely felt with a sardonic jolt ,1
189,a problem hollywood too long has ignored ,0
190,to a new     self     deprecating level ,0
191,supplies with tremendous skill ,1
192,like no other film in recent history ,1
193,poignant and moving     a walk to remember is an inspirational love story     capturing the innocence and idealism of that first encounter     ,1
194,strongly ,1
195,the increasingly diverse french director has created a film that one can honestly describe as looking     sounding and simply feeling like no other film in recent history     ,1
196,no         ,0
197,      santa clause 2       is wondrously creative     ,1
198,pleasures ,1
199,there      s some good material in their story about a retail clerk wanting more out of life ,1
200,a fluid and mesmerizing sequence ,1
201,is actually dying a slow death     if the poor quality of pokemon 4 ever is any indication     ,0
202,a winning comedy with its wry observations about long     lived friendships and the ways in which we all lose track of ourselves by trying to please others     ,1
203,something about how lame it is to try and evade your responsibilities ,0
204,probably limited to lds church members and undemanding armchair tourists ,0
205,to doze off for a few minutes or make several runs to the concession stand and     or restroom and not feel as if he or she has missed anything ,0
206,is rote work and predictable     ,0
207,is still worth hearing ,1
208,donovan           squanders his main asset     jackie chan     and ,0
209,though jones and snipes are enthralling ,1
210,anybody who enjoys quirky     fun     popcorn movies with a touch of silliness and a little bloodshed     ,1
211,all works out ,1
212,it sounds like another clever if pointless excursion into the abyss     and ,0
213,a family     oriented non     disney film ,1
214,made off with your wallet ,0
215,a clear     eyed portrait of an intensely lived time     filled with nervous energy     moral ambiguity and great uncertainties ,1
216,will anyone who is n     t a fangoria subscriber be excited that it has n     t gone straight to video     ,0
217,cutes ,1
218,    color and cringe ,0
219,that has something to say ,1
220,solemn pretension ,0
221,powerful and ,1
222,makes the viewer feel like the movie      s various victimized audience members after a while     but it also happens to be the movie      s most admirable quality ,1
223,feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served     even if it      s a dish that      s best served cold ,1
224,still to believe that anyone in his right mind would want to see the it ,0
225,best movie work ,1
226,is impossible ,0
227,    you will enjoy seeing how both evolve ,1
228,the possible exception of elizabeth hurley      s breasts ,1
229,with serious ideas ,1
230,frequently misses the mark ,0
231,accentuating ,1
232,diverting and modest ,1
233,like many western action films     this thriller is too loud and thoroughly overbearing ,0
234,the nonconformist in us ,1
235,have been saved if the director     tom dey     had spliced together bits and pieces of midnight run and 48 hours     and     for that matter     shrek     ,0
236,can make people act weird ,0
237,he seems embarrassed to be part of ,0
238,most devastating ,0
239,our special talents can be when put in service of of others ,1
240,acceptable     ,1
241,pleased ,1
242,like it hot on the hardwood proves once again that a man in drag is not in and of himself funny     ,0
243,gives you an idea just how bad it was ,0
244,about 90 minutes of a so     called       comedy       and not laugh ,0
245,stuck in an inarticulate screenplay ,0
246,for those with at least a minimal appreciation of woolf and clarissa dalloway     the hours represents two of those well spent ,1
247,dysfunctional ,0
248,attal      s hang     ups surrounding infidelity are so old     fashioned and     dare i say     outdated     ,0
249,control     alt     delete simone as quickly ,0
250,muddy sound ,0
251,the best film so far this year is a franchise sequel starring wesley snipes ,1
252,is that it avoids the obvious with humor and lightness     ,1
253,a movie just for friday fans     critics be damned     ,1
254,is something of a triumph ,1
255,wasted potential ,0
256,is just a little bit hard to love     ,0
257,knows everything and answers all questions     is visually smart     cleverly written ,1
258,young man      s ,1
259,the fact that the film idiotically uses the website feardotcom   com or the improperly hammy performance from poor stephen rea ,0
260,just utter       uhhh           ,0
261,who has reached puberty actually finding the characters in slackers or their antics amusing     let alone funny ,0
262,peels layers from this character that may well not have existed on paper     ,1
263,    bloody and mean ,0
264,unimaginatively foul     mouthed ,0
265,writer     director randall wallace has bitten off more than he or anyone else could chew     ,0
266,    unconvincing dramatics ,0
267,a feat ,1
268,can practically hear george orwell turning over     ,0
269,who     exactly     is fighting whom here ,0
270,the most high     concept sci fi adventures attempted for the screen ,1
271,truly come to care about the main characters ,1
272,works its magic with such exuberance and passion that the film      s length becomes a part of its fun ,1
273,impressive fake documentary ,1
274,something else altogether            clownish and ,1
275,weighs down the tale with bogus profundities     ,0
276,sustains ,1
277,a little uneven to be the cat      s meow     but it      s good enough to be the purr ,1
278,is worse ,0
279,      martin lawrence live       is so self     pitying     i almost expected there to be a collection taken for the comedian at the end of the show     ,0
280,the worst movie ,0
281,like the best 60 minutes exposé     the film     at 80 minutes     is actually quite entertaining     ,1
282,that the movie has virtually nothing to show ,0
283,is far     flung     illogical     and plain stupid     ,0
284,written     flatly ,0
285,think of a film more cloyingly ,1
286,nolan      s penetrating undercurrent of cerebral and cinemantic flair ,1
287,make chan      s action sequences boring     ,0
288,this remake of lina wertmuller      s 1975 eroti     comedy might just be the biggest husband     and     wife disaster since john ,0
289,it was     as my friend david cross would call it           hungry     man portions of bad       ,0
290,c   h   o    cho proves she has the stuff to stand tall with pryor     carlin and murphy     ,1
291,the sweetest thing leaves an awful sour taste     ,0
292,gives poor dana carvey nothing to do that is really funny ,0
293,something more beautiful than either of those films ,1
294,gradually makes us believe she is kahlo ,1
295,the shadowy lighting ,1
296,the powerful success of read my lips with such provocative material ,1
297,uses the website feardotcom   com or the improperly hammy performance from poor stephen rea ,0
298,unrewarding ,0
299,what      s worse ,0
300,charms ,1
301,by its modest     straight     ahead standards     undisputed scores a direct hit     ,1
302,caught the gum stuck under my seat trying to sneak out of the theater ,0
303,as an intellectual exercise            an unpleasant debate that      s been given the drive of a narrative and that      s been acted out            ,0
304,the only surprise ,0
305,shows excess in business and pleasure ,1
306,uncertainties ,0
307,with outtakes in which most of the characters forget their lines and just utter       uhhh           which is better than most of the writing in the movie ,0
308,    future lizard endeavors will need to adhere more closely to the laws of laughter ,0
309,an interesting technical exercise ,1
310,yawn     provoking little farm melodrama     ,0
311,england      s roger mitchell     who handily makes the move from pleasing ,1
312,the movie is so thoughtlessly assembled     ,1
313,it      s always disappointing when a documentary fails to live up to            or offer any new insight into            its chosen topic     ,0
314,    it      s     what punk rock music used to be     and ,1
315,thanks largely to williams     all the interesting developments are processed in 60 minutes            the rest is just an overexposed waste of film ,0
316,a smart     provocative drama that does the nearly impossible     ,1
317,jackson shamefully strolls through this mess with a smug grin     inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder     ,0
318,you can drive right by it without noticing anything special     save for a few comic turns     intended and otherwise     ,0
319,a rather listless amble ,0
320,designed as a reverie about memory and regret     but the only thing you      ll regret is remembering the experience of sitting through it     ,0
321,worth revisiting ,1
322,of a great one ,1
323,a zany mix of saturday night live     style parody          70s blaxploitation films and goofball action comedy gone wild ,1
324,of warmth to go around     with music and laughter and the love of family ,1
325,wholesome and ,1
326,if that does n     t clue you in that something      s horribly wrong ,0
327,all     star reunions ,1
328,street gangs and turf wars in 1958 brooklyn            stale cliches     gratuitous violence     or empty machismo ,0
329,are disjointed     flaws that have to be laid squarely on taylor      s doorstep     ,0
330,like most of jaglom      s films     some of it is honestly affecting     but ,1
331,someone who surely read the catcher in the rye but clearly suffers from dyslexia ,0
332,skip the film and ,0
333,not a stereotype is omitted nor a cliché left unsaid     ,0
334,there remains a huge gap between the film      s creepy ,0
335,of unparalleled proportions     writer     director parker ,1
336,their lamentations are pretty much self     centered ,0
337,you      ll know a star when you see one     ,1
338,is pushed into the margins by predictable plotting and tiresome histrionics     ,0
339,offers all the pleasure of a handsome and well     made entertainment ,1
340,its old     hat set     up and predictable plot ,0
341,thoughtful     emotional ,1
342,that grew hideously twisted ,0
343,    the hours is one of those reputedly            unfilmable            novels that has bucked the odds to emerge as an exquisite motion picture in its own right     ,1
344,successful at lodging itself in the brain ,1
345,a nightmare ,0
346,you      ve already seen city by the sea under a variety of titles ,0
347,soldiers ultimately achieves its main strategic objective     dramatizing the human cost of the conflict that came to define a generation     ,1
348,of two actors who do everything humanly possible to create characters who are sweet and believable     and are defeated by a screenplay that forces them into bizarre     implausible behavior ,0
349,more slowly ,0
350,a culture     clash comedy that     in addition to being very funny     ,1
351,not to be awed by the power and grace of one of the greatest natural sportsmen of modern times ,1
352,it      s quite enough to lessen the overall impact the movie could have had ,0
353,ben kingsley is truly funny     playing a kind of ghandi gone bad     ,1
354,very valuable film ,1
355,most pitiful directing ,0
356,how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew were possible ,1
357,shakespeare ,0
358,a dull     somnambulant exercise in pretension whose pervasive quiet ,0
359,boarders from venice beach that was a deserved co     winner of the audience award for documentaries at the sundance film festival     ,1
360,passion     melodrama     sorrow     laugther     and tears cascade over the screen effortlessly ,1
361,it turns out to be smarter and more diabolical than you could have guessed at the beginning     ,1
362,i spy is still fun and enjoyable and so aggressively silly that it      s more than a worthwhile effort     ,1
363,the entire point of a shaggy dog story     of course     is that it goes nowhere     and ,0
364,with the the wisdom and humor of its subjects ,1
365,is prime escapist fare ,1
366,sad nonsense ,0
367,on action ,1
368,wondering about the characters       lives after the clever credits roll ,1
369,like mike is a slight and uninventive movie     like the exalted michael jordan referred to in the title     many can aspire but none can equal ,0
370,used my two hours better watching being john malkovich again ,0
371,without in any way demeaning its subjects ,1
372,absurdist ,0
373,watching slim travel incognito in a ridiculous wig no respectable halloween costume shop would ever try to sell ,0
374,play like the worst kind of hollywood heart     string plucking     ,0
375,could n     t make a guest appearance to liven things up ,0
376,heart or conservative ,1
377,this disappointed by a movie in a long time ,0
378,     s both charming and ,1
379,an aimless hodgepodge ,0
380,undone ,0
381,a manically generous christmas vaudeville     ,1
382,it ends up falling short as a whole ,0
383,has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock     ,1
384,is that it is one that allows him to churn out one mediocre movie after another ,0
385,it      s a piece of handiwork that shows its indie tatters and self     conscious seams in places     but has some quietly moving moments and an intelligent subtlety     ,1
386,this charming     thought     provoking new york fest ,1
387,the crisp clarity ,1
388,by lousy direction ,0
389,lacking in chills ,0
390,marshall keeps the energy humming     and ,1
391,just what     aniston     has always needed to grow into a movie career ,1
392,the structure is simple     but in its own way     rabbit     proof fence is a quest story as grand as the lord of the rings     ,1
393,visually atrocious ,0
394,the poor and the dispossessed ,0
395,soulful development ,1
396,longley      s film ,1
397,good     hard     edged stuff     violent and a bit exploitative but also nicely done     morally alert and street     smart ,1
398,it did n     t ,0
399,to rank with its worthy predecessors ,1
400,both shrill and soporific     and because everything ,0
401,carlos ,1
402,guarantee that no wise men will be following after it ,0
403,jazzy score ,1
404,a pointed     often tender     examination of the pros and cons of unconditional love and familial duties     ,1
405,does the field no favors ,0
406,as a painful elegy and sobering cautionary tale ,1
407,translation           we do n     t need to try very hard ,0
408,still want my money back     ,0
409,unspeakable ,0
410,    the french     produced            read my lips            is a movie that understands characters must come first     ,1
411,try as you might to resist     if you      ve got a place in your heart for smokey robinson ,1
412,felt trapped and with no obvious escape ,0
413,begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times i ,1
414,tremendous ,1
415,the film is n     t nearly as downbeat as it sounds     but strikes a tone that      s alternately melancholic     hopeful and strangely funny     ,1
416,watch witherspoon      s talents wasting away inside unnecessary films like legally blonde and sweet home abomination ,0
417,contains some hefty thematic material on time     death     eternity     and what ,1
418,punching people in the stomach again ,0
419,asks the right questions at the right time in the history of our country ,1
420,    walt becker      s film pushes all the demographically appropriate comic buttons     ,1
421,stupid ,0
422,burns ,0
423,with depth ,1
424,it      s hard to believe that something so short could be so flabby     ,0
425,the film      s messages of tolerance and diversity are n     t particularly original     but one ca n     t help but be drawn in by the sympathetic characters ,1
426,     s a mystery how the movie could be released in this condition     ,0
427,a devastating indictment of unbridled greed and materalism     ,0
428,give a spark to            chasing amy            and            changing lanes            falls flat as thinking man cia agent jack ryan in this summer      s new action film                ,0
429,a delightful little film that revels in its own simplicity ,1
430,spinning a web of dazzling entertainment ,1
431,war     weary marine ,0
432,cinema classic ,1
433,having to inhale this gutter romancer      s secondhand material ,0
434,a coherent rhythm ,1
435,balances both traditional or modern stories together in a manner that one never overwhelms the other ,1
436,appealing couple ,1
437,i      ve never seen or heard anything quite like this film     and i recommend it for its originality alone ,1
438,an aimlessness that      s actually sort of amazing ,1
439,companion ,1
440,fresh good looks and an ease in front of the camera ,1
441,workmanlike ,1
442,compulsively watchable ,1
443,in a mess of mixed messages     over     blown drama and bruce willis ,0
444,of four fine ,1
445,a lot smarter than your average bond     ,1
446,is one of those crazy     mixed     up films that does n     t know what it wants to be when it grows up     ,0
447,matches the page     turning frenzy ,1
448,91     minute trailer ,0
449,anyone with a passion for cinema     and indeed sex     should see it as soon as possible           ,1
450,a great time ,1
451,shot in artful     watery tones of blue     green and brown ,1
452,a grand fart coming from a director beginning to resemble someone      s crazy french grandfather ,0
453,will win you over     in a big way ,1
454,he      s one of the few       cool       actors who never seems aware of his own coolness     ,1
455,audacity and ,0
456,    festival in cannes offers rare insight into the structure of relationships     ,1
457,is enough to make you put away the guitar     sell the amp     and apply to medical school     ,0
458,that it      s far too sentimental ,0
459,larded with exposition ,0
460,seem like the proper cup of tea ,1
461,unrelated ,0
462,like horrible poetry ,0
463,american beauty reeks ,0
