,comment_text,target
0,ultimately undo him ,0
1,hugely imaginative and successful casting to its great credit ,1
2,hollywood expects people to pay to see it ,0
3,escapes the precious trappings of most romantic comedies     infusing into the story very real ,1
4,a teenybopper ed wood film     ,1
5,in this pretentious mess ,0
6,crafted     and well ,1
7,sandbox ,1
8,has enough laughs to sustain interest to the end ,1
9,the remarkable ensemble cast brings them to life ,1
10,humorously ,1
11,a well     deserved reputation as one ,1
12,retrospectively     his most personal work yet     ,1
13,hashiguchi uses the situation to evoke a japan bustling atop an undercurrent of loneliness and isolation     ,1
14,come to love ,1
15,ca n     t quite live up to it ,0
16,emphasizes the computer and the cool ,1
17,exquisite motion picture ,1
18,as the scruffy sands of its titular community ,0
19,must have been lost in the translation     ,0
20,maddeningly ,0
21,wasted nearly two hours of your own precious life ,0
22,watch people ,1
23,succeeds where its recent predecessor miserably ,1
24,that already     shallow ,0
25,aged past his prime ,0
26,phoney     feeling ,0
27,of moronic stunts ,0
28,you could fit all of pootie tang in between its punchlines ,0
29,unlikable characters ,0
30,with few respites ,1
31,it plods along methodically     somehow under the assumption that its            dead wife communicating from beyond the grave            framework is even remotely new or interesting     ,0
32,has all the values of a straight     to     video movie ,0
33,nettelbeck           has a pleasing way with a metaphor     ,1
34,to reel in the audience ,1
35,impossible to care about ,0
36,overcome blah characters ,1
37,straightforward     emotionally honest ,1
38,a welcome relief from the usual two     dimensional offerings ,1
39,if it were subtler           or if it had a sense of humor ,0
40,be complaining when a film clocks in around 90 minutes these days ,0
41,be     by its art and heart     a necessary one ,1
42,insufferably ,0
43,of devito      s misanthropic vision ,0
44,their super     dooper     adorability intact ,1
45,retread     hobbled by half     baked setups and sluggish pacing     ,0
46,despicable ,0
47,its plot and animation offer daytime tv serviceability     but little more     ,0
48,need to stay in touch with your own skin     at 18 or 80 ,1
49,the plot has a number of holes     and ,0
50,live     wire ,1
51,that this noble warlord would be consigned to the dustbin of history ,0
52,sucked ,0
53,wildly entertaining ,1
54,a part of its grand locations ,1
55,still could have been room for the war scenes ,0
56,is like reading a research paper     ,0
57,oozing     chilling and heart     warming ,1
58,great movie ,1
59,you try to guess the order in which the kids in the house will be gored     ,0
60,most ingenious ,1
61,falls flat as thinking man cia agent jack ryan in this summer      s new action film ,0
62,will find millions of eager fans     ,1
63,the bottom line with nemesis is the same as it has been with all the films in the series     fans will undoubtedly enjoy it     and the uncommitted need n     t waste their time on it ,0
64,with all its flaws ,0
65,originality ,1
66,getting in its own way to be anything but frustrating     boring     and forgettable ,0
67,together     miller     kuras and the actresses make personal velocity into an intricate     intimate and intelligent journey     ,1
68,has the charisma of a young woman who knows how to hold the screen     ,1
69,to enjoy its own transparency ,1
70,at least a minimal appreciation ,1
71,a masterfully ,1
72,playful but highly studied and ,1
73,disguise the slack complacency of     godard      s     vision     any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self     righteousness of his voice ,0
74,has a sure hand ,1
75,the worst film of the year ,0
76,transforms the dreary expanse of dead     end distaste the characters inhabit into a poem of art     music and metaphor     ,1
77,otherwise bleak tale ,0
78,in a standard plot ,0
79,is plenty of fun for all     ,1
80,a complete waste of time ,0
81,races and rackets ,1
82,entirely witless and inane     ,0
83,which pokes fun at the price of popularity and small     town pretension in the lone star state ,1
84,find it fascinating ,1
85,in freshening the play ,1
86,works as an unusual biopic and document of male swingers in the playboy era ,1
87,that spends a bit too much time on its fairly ludicrous plot ,0
88,sounding like arnold schwarzenegger     with a physique to match         ahola     has a wooden delivery and encounters a substantial arc of change that does n     t produce any real transformation     ,0
89,    slow and dreary ,0
90,an insultingly unbelievable final act ,0
91,the most purely enjoyable and satisfying evenings at the movies ,1
92,electrocute and dismember ,0
93,any of these despicable characters ,0
94,well made ,1
95,one feels cheated ,0
96,seem goofy ,0
97,of male hustlers ,1
98,finds warmth in the coldest environment and ,1
99,at best     i      m afraid     ,0
100,maybe twice     ,1
101,grab you ,1
102,stylish but steady     and ultimately very satisfying ,1
103,a disappointment is the superficial way it deals with its story     ,0
104,leaves you wanting more ,1
105,humbuggery           ,0
106,a buoyant romantic comedy ,1
107,the fact that the       best part       of the movie comes from a 60     second homage to one of demme      s good films does n     t bode well for the rest of it     ,0
108,power     lunchers ,1
109,carefully choreographed ,1
