,comment_text,target
0,structured less as a documentary and more as a found relic ,1
1,7th heaven ,0
2,eclipses ,1
3,picked me up     swung me around ,1
4,uplifter ,1
5,a tale worth catching ,1
6,marvelous first 101 ,1
7,it      s not a motion picture     it      s an utterly static picture ,0
8,if the full monty was a freshman fluke     lucky break is     cattaneo     sophomore slump     ,0
9,its screenplay serves as auto     critique     and its clumsiness as its own most damning censure     ,0
10,goose things up ,1
11,what might be going on inside each trailer park you drive past            even if it chiefly inspires you to drive a little faster ,1
12,alan and his fellow survivors are idiosyncratic enough to lift the movie above its playwriting 101 premise     ,1
13,we hold dear about cinema     only now it      s begun to split up so that it can do even more damage ,0
14,as it pays earnest homage to turntablists and beat jugglers     old schoolers and current innovators ,1
15,an admitted egomaniac     evans is no hollywood villain     and yet this grating showcase almost makes you wish he      d gone the way of don simpson     ,0
16,execution and skill ,1
17,watching junk ,0
18,brainless ,0
19,an exceptionally dreary and overwrought bit ,0
20,crass and insulting homage ,0
21,historical event ,1
22,less of a trifle if ms    sugarman followed through on her defiance of the saccharine ,0
23,dignified ,1
24,look as fully       rendered       as pixar      s industry standard ,1
25,phoney     feeling sentiment ,0
26,lift the movie above its playwriting 101 premise ,1
27,most horrific ,0
28,struck me as unusually and unimpressively fussy and pretentious     ,0
29,time literally stops on a dime in the tries     so     hard     to     be     cool            clockstoppers                but that does n     t mean it still wo n     t feel like the longest 90 minutes of your movie     going life ,0
30,have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation ,1
31,is simply not enough of interest onscreen to sustain its seventy     minute running time     ,0
32,believe that people have lost the ability to think and will forgive any shoddy product as long as there      s a little girl     on     girl action ,0
33,debut effort by            project greenlight            winner is sappy and amateurish     ,0
34,get more out of the latter experience ,1
35,into some univac     like script machine ,0
36,there surrender     9 and 93 minutes of unrecoverable life ,0
37,rare imax movie ,1
38,    this is grand     scale moviemaking for a larger     than     life figure     an artist who has been awarded mythic status in contemporary culture     ,1
39,little wit ,0
40,should dispel it ,0
41,generic thriller junk     ,0
42,it      s refreshing to see a movie that embraces its old     fashioned themes and in the process comes out looking like something wholly original     ,1
43,the result is a powerful     naturally dramatic piece of low     budget filmmaking     ,1
44,hugely imaginative and successful casting ,1
45,the metaphors are provocative     but ,1
46,remove spider     man the movie from its red herring surroundings and it      s apparent that this is one summer film that satisfies     ,1
47,with its subject matter in a tasteful     intelligent manner ,1
48,see all summer ,1
49,of serious subject matter and dark     funny humor ,1
50,genuinely satisfying ,1
51,    it has all the heart of a porno flick     but none of the sheer lust         ,0
52,aniston has at last decisively broken with her friends image in an independent film of satiric fire and emotional turmoil     ,1
53,remarkably cohesive whole ,1
54,and church meetings ,1
55,going to go down as the worst            and only            killer website movie of this or any other year ,0
56,visually flashy but narratively opaque and ,0
57,straight to video ,0
58,clever in spots ,1
59,visceral excitement ,1
60,makes the journey feel like a party ,1
61,easy to swallow     ,1
62,is refreshingly undogmatic about its characters     ,1
63,    jeff      s     gorgeous     fluid compositions     ,1
64,at just over an hour     home movie will leave you wanting more     not to mention leaving you with some laughs and a smile on your face     ,1
