,comment_text,target
0,by the time you reach the finale     you      re likely wondering why you      ve been watching all this strutting and posturing     ,0
1,     s just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer     squad car pile     ups and the requisite screaming captain ,0
2,dramatic nor ,0
3,so slick and watered     down it almost loses what made you love it ,0
4,the cast is spot on and the mood is laid back ,1
5,found in its ability to spoof both black and white stereotypes equally ,1
6,the ranks ,1
7,elaborate futuristic sets to no particularly memorable effect ,0
8,dumb and ,0
9,    kinetically     charged spy flick worthy ,1
10,one of those exceedingly rare films in which the talk alone is enough to keep us ,1
11,i walked out of runteldat ,0
12,is the piece works brilliantly     ,1
13,a stylish cast ,1
14,a wonderful thing ,1
15,    told well by a master storyteller ,1
16,that is presented with universal appeal ,1
17,warmed     over cold war paranoia ,0
18,together writer     director danny verete      s three tales comprise a powerful and reasonably fulfilling gestalt     ,1
19,clueless and ,0
20,addict ,0
21,santa clause 2       is wondrously creative     ,1
22,something provocative     rich     and strange ,1
23,may not mark mr    twohy      s emergence into the mainstream ,0
24,will find it more than capable of rewarding them     ,1
25,like mike is a slight and uninventive movie     ,0
26,     re far better served by the source material ,0
27,is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times ,1
28,any film more challenging or depressing ,0
29,is n     t necessarily an admirable storyteller ,0
30,proves once again he has n     t lost his touch     bringing off a superb performance in an admittedly middling film ,1
31,by way too much indulgence of scene     chewing     teeth     gnashing actorliness ,0
32,boring     self     important stories of how horrible we are to ourselves and each other ,0
33,a college story that works even without vulgarity     sex scenes     and cussing ,1
34,who instantly transform themselves into a believable mother     daughter pair ,1
35,too many conflicts ,0
36,it was the unfulfilling     incongruous                wait a second ,0
37,that it makes my big fat greek wedding look like an apartheid drama ,0
38,magnificent jackie chan ,1
39,an undeniably gorgeous     terminally ,1
40,produced in recent memory     even if it      s far tamer than advertised ,1
41,moralizing ,1
42,then biting into it and finding the filling missing ,0
43,freakshow ,0
44,local flavor ,1
45,the pristine camerawork ,1
46,he watches them as they float within the seas of their personalities     ,1
47,banal in its message and the choice of material ,0
48,a bit repetitive ,0
49,breathe out of every frame     ,1
50,another genre exercise     gangster no    1 is as generic as its title     ,0
51,a movie theater ,1
52,watching this digital     effects     heavy     supposed family     friendly comedy ,0
53,it seems impossible that an epic four     hour indian musical about a cricket game could be this good     but it is     ,1
54,a wild ride of a movie that keeps throwing fastballs ,1
55,be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love ,1
56,splendid actors ,1
57,has all the outward elements of the original ,1
58,the tiresome rant ,0
59,the most moronic screenplays ,0
60,mass drug     induced bowel evacuations     and none     too     funny commentary on the cultural distinctions between americans and brits     ,0
61,often lingers just as long on the irrelevant as on the engaging     which gradually turns what time is it there     ,0
62,releasing a film with the word       dog       in its title in january lends itself to easy jokes and insults     and snow dogs deserves every single one of them     ,0
63,the effort is sincere and the results are honest     but the film is so bleak that it      s hardly watchable     ,0
64,settles on a consistent tone     ,1
65,    the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss     ,1
66,is a wonderful thing     that he has been able to share his story so compellingly with us is a minor miracle     ,1
67,he is always sympathetic     ,1
68,witty     vibrant     and intelligent     ,1
69,its emphasis on caring for animals and respecting other cultures is particularly welcome ,1
70,breezy movie ,1
71,merely pretentious            ,0
72,manipulation or corny conventions ,0
73,give a spark to            chasing amy            and            changing lanes            falls flat as thinking man cia agent jack ryan in this summer      s new action film     ,0
74,show that hinges on the subgenre      s most enabling victim           and an ebullient affection for industrial     model meat freezers ,0
75,gives us the perfect starting point for a national conversation about guns     violence     and fear ,1
76,throws away ,1
77,     s rare to see a movie that takes such a speedy swan dive from            promising            to            interesting            to            familiar            before landing squarely on            stupid            ,0
78,hackneyed and meanspirited storyline ,0
79,walk to remember            ,1
80,poetic ,1
81,time bombs ,0
82,ignore but a little too smugly superior ,0
83,smugly ,0
84,most brilliant and brutal ,1
85,and it      s harder still to believe that anyone in his right mind would want to see the it     ,0
86,more than adequately fills the eyes and stirs the emotions ,1
87,surprising flair ,1
88,with the cheesiest monsters this side of a horror spoof     which they is n     t     it is more likely to induce sleep than fright     ,0
89,engages us in constant fits of laughter     until we find ourselves surprised at how much we care about the story     and end up walking out not only satisfied but also somewhat touched     ,1
90,coupling disgracefully written dialogue with flailing bodily movements that substitute for acting ,0
91,emphasizes the well     wrought story and ,1
92,brash young men set out to conquer the online world with laptops     cell phones and sketchy business plans ,1
93,oppressive ,0
94,the world      s best actors     daniel auteuil     ,1
95,negatives ,0
96,have bitterly forsaken ,0
97,triumphantly returns to narrative filmmaking with a visually masterful work of quiet power     ,1
98,begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times ,1
99,the lengths ,1
100,this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications           ,0
101,offensive and redundant ,0
102,is that celebi could take me back to a time before i saw this movie ,0
103,the trashy teen     sleaze equivalent ,0
104,their contrast is neither dramatic nor comic ,0
105,governmental odds ,1
106,a perceptive     good     natured movie ,1
107,from this choppy and sloppy affair ,0
108,been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept ,0
109,believe it or not     jason actually takes a backseat in his own film to special effects ,0
110,believe that a life like this can sound so dull ,0
111,should see it as soon as possible     ,1
112,sleep or bewildered by the artsy and often pointless visuals ,0
113,shanghai ghetto     much stranger than any fiction     brings this unknown slice of history affectingly to life     ,1
114,a guilty pleasure ,1
115,oblivious ,0
116,an enthralling aesthetic experience     ,1
117,earnest study ,1
118,road movie     coming     of     age story and ,1
119,musty ,0
120,to call this one an eventual cult classic would be an understatement     and woe is the horror fan who opts to overlook this goofily endearing and well     lensed gorefest ,1
121,one hour photo lives down to its title     ,0
122,all was     and started doing nothing but reacting to it       feeling a part of its grand locations     thinking urgently as the protagonists struggled     feeling at the mercy of its inventiveness     gasping at its visual delights ,1
123,to remind one of a really solid woody allen film     with its excellent use of new york locales and sharp writing ,1
124,exposes the limitations of his skill and the basic flaws in his vision     ,0
125,and intermittently hilarious ,1
126,waste their time on it ,0
127,she fails to provoke them     ,0
128,seems more tacky and reprehensible     ,0
129,     ve spent the past 20 minutes looking at your watch ,0
130,inventive ,1
131,the heart     pounding suspense of a stylish psychological thriller ,1
132,the positives ,1
133,a transparently hypocritical work ,0
134,visually           santa clause 2       is wondrously creative     ,1
135,will have you talking      til the end of the year ,1
136,created a substantive movie out of several cliched movie structures     the road movie     the coming     of     age movie     and the teenage sex comedy ,1
137,among the most pitiful directing ,0
138,delightful work ,1
139,     s quinn     is     a leather clad grunge     pirate with a hairdo like gandalf in a wind     tunnel and a simply astounding cor     blimey     luv     a     duck cockney accent           ,1
140,hard     endearing     caring     warm     ,1
141,humor and heart and ,1
142,shrill and soporific ,0
143,may offend viewers not amused by the sick sense of humor     ,0
144,hero performances ,1
145,such confidence ,1
146,had some success with documentaries ,1
147,terrific score ,1
148,mixes in as much humor as pathos ,1
149,tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived     too much to do     too little time to do it in     ,0
150,of the worst movies of one year ,0
151,low rent from frame one     ,0
152,from squirming in their seats ,0
153,is a successful one ,1
154,treads old turf ,0
155,was ushered in by the full monty and is still straining to produce another smash ,0
156,     ve had more interesting            and     dare i say     thematically complex            bowel movements than this long     on     the     shelf     point     and     shoot exercise in gimmicky crime drama     ,0
157,just about the surest bet for an all     around good time at the movies this summer     ,1
158,of portraying the devastation of this disease ,0
159,that      s better than its predecessor ,1
160,at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had ,0
161,charming and witty ,1
162,watch barbershop again if you      re in need of a cube fix            this is n     t worth sitting through     ,0
163,unstinting ,0
164,to the tiniest segment of an already obscure demographic ,0
165,share his story so compellingly with us is a minor miracle ,1
166,    h     ad i suffered and bled on the hard ground of ia drang     i      d want something a bit more complex than we were soldiers to be remembered by     ,0
167,shameful ,0
168,of riveting set pieces ,1
169,which becomes something about how lame it is to try and evade your responsibilities ,0
170,natural and ,1
171,be an attempt at hardass american ,0
172,the scarifying ,1
173,k     19     the widowmaker is a great yarn     ,1
174,screenplay to die for ,1
175,is a remarkably original work     ,1
176,the bravery and dedication ,1
177,been lost in the translation           another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise ,0
178,the day     old shelf ,0
179,to match the freshness of the actress     producer and writer ,1
180,a cutesy romantic tale with a twist ,1
181,    then you      ll enjoy the hot chick     ,1
182,spinoff of last summer      s bloated effects fest the mummy returns ,0
183,terminally bland     painfully slow ,0
184,the cartoon ,1
185,resourceful ,1
186,probes in a light     hearted way the romantic problems of individuals for whom the yearning for passion spells discontent     ,1
187,a remarkably alluring film ,1
188,changing lanes tries for more     ,1
189,narrative discipline ,1
190,    the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1     2       hour running time     ,0
191,thoughtfulness ,1
192,i have a confession to make     i did n     t particularly like e   t    the first time i saw it as a young boy     ,0
193,     s semi     amusing to watch robert deniro belt out            when you      re a jet ,1
194,high crimes flog the dead horse of surprise as if it were an obligation ,0
195,life affirming and heartbreaking ,1
196,movie nothing ,0
197,for one of the worst movies of one year ,0
198,the film runs on a little longer than it needs to            muccino either does n     t notice when his story ends or just ca n     t tear himself away from the characters            but it      s smooth and professional     ,0
199,an erratic career ,0
200,no laughs     ,0
201,nicolas cage is n     t the first actor to lead a group of talented friends astray     and ,0
202,is ultimately what makes shanghai ghetto move beyond a good     dry     reliable textbook and what allows it to rank with its worthy predecessors ,1
203,loud     chaotic and largely unfunny ,0
204,that the material is so second     rate ,0
205,to feel sorry for mick jagger      s sex life ,0
206,be called the best korean film of 2002 ,1
207,    pity anyone who sees this mishmash     ,0
208,to give the film the substance it so desperately needs ,0
209,aggravating ,0
210,the pocket monster movie franchise is nearly ready to keel over ,0
211,to burn the negative and the script and pretend the whole thing never existed ,0
212,messy and frustrating ,0
213,the year      s greatest adventure     ,1
214,psychotic than romantic ,0
215,is an absolute delight for all audiences ,1
216,entertained ,1
217,after drinking twelve beers ,0
218,the results are tired ,0
219,much better ,1
220,i encourage young and old alike to go see this unique and entertaining twist on the classic whale      s tale            ,1
221,the most compelling performance of the year ,1
222,devos ,0
223,mediocre horror film ,0
224,drag the movie ,0
225,invitingly upbeat overture ,1
226,old     fashioned hollywood magic ,1
227,it could have been something special     but two things drag it down to mediocrity            director clare peploe      s misunderstanding of marivaux      s rhythms     and mira sorvino      s limitations as a classical actress ,0
228,for the big     fisted direction of jez butterworth     who manages to blast even the smallest sensitivities from the romance with his clamorous approach ,0
229,what starts off as a satisfying kids flck becomes increasingly implausible as it races through contrived plot points     ,0
230,moore      s     better at fingering problems than finding solutions     ,0
231,are spectacular ,1
232,my own tortured psyche ,0
233,immensely ambitious     different than anything that      s been done before ,1
234,a few cheap shocks ,0
235,the answer is as conventional as can be ,0
236,that gets a quick release before real contenders arrive in september ,0
237,terribly ,0
238,     s definitely worth ,1
239,moving story ,1
240,candid     archly funny and deeply authentic take ,1
241,a case of too many chefs fussing over too weak a recipe ,0
242,dark humor     gorgeous exterior photography     ,1
243,anguished ,0
244,decent performances ,1
245,makes up for with its heart ,1
246,extra     dry ,0
247,utilizes the idea of making kahlo      s art a living     breathing part of the movie     often catapulting the artist into her own work ,1
248,horrible pains ,0
249,improved ,1
250,a whimper ,0
251,juicy role ,1
252,a therapeutic zap of shock treatment ,1
253,beautifully reclaiming the story of carmen ,1
254,expects us to laugh because he acts so goofy all the time ,0
255,a been     there ,0
256,too literally ,0
257,generates plot points with a degree of randomness usually achieved only by lottery drawing     ,0
258,south korea      s ,0
259,is casual and fun ,1
260,at its best     which occurs often ,1
261,more interesting            and     dare i say     ,1
262,that     jaglom     pursued with such enervating determination in venice     venice ,1
263,the opulent lushness of every scene ,1
264,be a one     trick pony ,0
265,as a fairly weak retooling ,0
266,are rendered with such clarity that it      s as if it all happened only yesterday ,1
267,a lot of fun     with an undeniable energy ,1
268,fine     looking film ,1
269,by characters who are nearly impossible to care about ,0
270,commercialism all in the same movie ,0
271,    a     strong piece of work ,1
272,a cute partnership ,1
273,to be released in imax format ,1
274,brings this unknown slice of history affectingly ,1
275,an absolute delight for all audiences ,1
276,of the most unpleasant things the studio ,0
277,a wild comedy ,1
278,plenty of baggage ,0
279,will leave the auditorium feeling dizzy     confused     and totally disorientated ,0
280,of spare dialogue and acute expressiveness ,1
281,laughter and self     exploitation merge into jolly soft     porn      em powerment ,1
282,the plot is nothing but boilerplate clichés from start to finish     ,0
283,hopeful and     perhaps paradoxically     illuminated ,1
284,whiny and ,0
285,a taut     sobering film     ,1
286,but something far more stylish and cerebral ,1
287,forces them into bizarre     implausible behavior ,0
288,a tone that      s alternately melancholic     hopeful and strangely funny ,1
289,wry comic mayhem ,1
290,the film is just a corny examination of a young actress trying to find her way     ,0
291,it may be a no     brainer ,1
292,careless and ,0
